Ckey,Druid,Title,Purl,Symph_Bar,Call_Num
2927721,rv987hg4781,"Bryn Mawr, San Bernardino Co., Cal., Nov. 1928.",https://purl.stanford.edu/rv987hg4781,36105006109198,G4364 .B88 1928 .S3 SHEET1
2927721,gk138ky3225,"Bryn Mawr, San Bernardino Co., Cal., Nov. 1928.",https://purl.stanford.edu/gk138ky3225,36105006109206,G4364 .B88 1928 .S3 SHEET2
