Ckey,Call_Num,Symph_Bar,Druid,Purl,Title
9941561,G3982 .C6C5 S100 .U5 MAP E11,36105216602198,cm913cm2997,https://purl.stanford.edu/cm913cm2997,Mississippi deltaic plain region ecological atlas : active coastal processes
9941561,G3982 .C6C5 S100 .U5 MAP E3,36105216602263,dd651ds0614,https://purl.stanford.edu/dd651ds0614,Mississippi deltaic plain region ecological atlas : active coastal processes
9941561,G3982 .C6C5 S100 .U5 MAP E13,36105216602172,gk185zx4782,https://purl.stanford.edu/gk185zx4782,Mississippi deltaic plain region ecological atlas : active coastal processes
9941561,G3982 .C6C5 S100 .U5 MAP E5,36105216602248,hz229rd3900,https://purl.stanford.edu/hz229rd3900,Mississippi deltaic plain region ecological atlas : active coastal processes
9941561,G3982 .C6C5 S100 .U5 MAP E2,36105216602271,np702wg9218,https://purl.stanford.edu/np702wg9218,Mississippi deltaic plain region ecological atlas : active coastal processes
9941561,G3982 .C6C5 S100 .U5 MAP E12,36105216602180,pn425cp7989,https://purl.stanford.edu/pn425cp7989,Mississippi deltaic plain region ecological atlas : active coastal processes
9941561,G3982 .C6C5 S100 .U5 MAP E1,36105216602289,qv757bk9554,https://purl.stanford.edu/qv757bk9554,Mississippi deltaic plain region ecological atlas : active coastal processes
9941561,G3982 .C6C5 S100 .U5 MAP E9,36105216602214,qz762qp8216,https://purl.stanford.edu/qz762qp8216,Mississippi deltaic plain region ecological atlas : active coastal processes
9941561,G3982 .C6C5 S100 .U5 MAP E8,36105216602222,rt037zs0058,https://purl.stanford.edu/rt037zs0058,Mississippi deltaic plain region ecological atlas : active coastal processes
9941561,G3982 .C6C5 S100 .U5 MAP E7,36105216602230,ss989bq3822,https://purl.stanford.edu/ss989bq3822,Mississippi deltaic plain region ecological atlas : active coastal processes
9941561,G3982 .C6C5 S100 .U5 MAP E10,36105216602206,wm244cn3513,https://purl.stanford.edu/wm244cn3513,Mississippi deltaic plain region ecological atlas : active coastal processes
9941561,G3982 .C6C5 S100 .U5 MAP E4,36105216602255,zf155qj7926,https://purl.stanford.edu/zf155qj7926,Mississippi deltaic plain region ecological atlas : active coastal processes
