Ckey,Symph_Bar,Call_Num,Label
10114060,36105216194675,G7801 .P6 S2000 .J3 N-2-A SOUTH,Nihyakumanbun no ichi Taiheiy? sh?iki yochizu (k?k?zu)
10114060,36105216194204,G7801 .P6 S2000 .J3 N-3,Nihyakumanbun no ichi Taiheiy? sh?iki yochizu (k?k?zu)
10114060,36105216194212,G7801 .P6 S2000 .J3 N-4-A,Nihyakumanbun no ichi Taiheiy? sh?iki yochizu (k?k?zu)
10114060,36105216194220,G7801 .P6 S2000 .J3 N-5-A,Nihyakumanbun no ichi Taiheiy? sh?iki yochizu (k?k?zu)
10114060,36105216194238,G7801 .P6 S2000 .J3 N-8-A,Nihyakumanbun no ichi Taiheiy? sh?iki yochizu (k?k?zu)
10114060,36105216194246,G7801 .P6 S2000 .J3 N-9-A,Nihyakumanbun no ichi Taiheiy? sh?iki yochizu (k?k?zu)
10114060,36105216194253,G7801 .P6 S2000 .J3 N-11-A,Nihyakumanbun no ichi Taiheiy? sh?iki yochizu (k?k?zu)
10114060,36105216194261,G7801 .P6 S2000 .J3 S-1-A,Nihyakumanbun no ichi Taiheiy? sh?iki yochizu (k?k?zu)
10114060,36105216194279,G7801 .P6 S2000 .J3 S-1,Nihyakumanbun no ichi Taiheiy? sh?iki yochizu (k?k?zu)
10114060,36105216194287,G7801 .P6 S2000 .J3 S-2-A,Nihyakumanbun no ichi Taiheiy? sh?iki yochizu (k?k?zu)
10114060,36105216194295,G7801 .P6 S2000 .J3 S-2,Nihyakumanbun no ichi Taiheiy? sh?iki yochizu (k?k?zu)
10114060,36105216194303,G7801 .P6 S2000 .J3 S-3-A,Nihyakumanbun no ichi Taiheiy? sh?iki yochizu (k?k?zu)
10114060,36105216194311,G7801 .P6 S2000 .J3 S-4-A,Nihyakumanbun no ichi Taiheiy? sh?iki yochizu (k?k?zu)
10114060,36105216194329,G7801 .P6 S2000 .J3 S-5-A,Nihyakumanbun no ichi Taiheiy? sh?iki yochizu (k?k?zu)
10114060,36105216194337,G7801 .P6 S2000 .J3 S-6-A,Nihyakumanbun no ichi Taiheiy? sh?iki yochizu (k?k?zu)
10114060,36105216194345,G7801 .P6 S2000 .J3 S-7-A,Nihyakumanbun no ichi Taiheiy? sh?iki yochizu (k?k?zu)
10114060,36105216194352,G7801 .P6 S2000 .J3 S-7,Nihyakumanbun no ichi Taiheiy? sh?iki yochizu (k?k?zu)
10114060,36105216194360,G7801 .P6 S2000 .J3 S-8-A,Nihyakumanbun no ichi Taiheiy? sh?iki yochizu (k?k?zu)
10114060,36105216194378,G7801 .P6 S2000 .J3 S-9-A,Nihyakumanbun no ichi Taiheiy? sh?iki yochizu (k?k?zu)
10114060,36105216194386,G7801 .P6 S2000 .J3 S-9,Nihyakumanbun no ichi Taiheiy? sh?iki yochizu (k?k?zu)
10114060,36105216194394,G7801 .P6 S2000 .J3 S-13-A,Nihyakumanbun no ichi Taiheiy? sh?iki yochizu (k?k?zu)
10114060,36105216194402,G7801 .P6 S2000 .J3 S-14-A,Nihyakumanbun no ichi Taiheiy? sh?iki yochizu (k?k?zu)
10114060,36105216194410,G7801 .P6 S2000 .J3 S-15-A,Nihyakumanbun no ichi Taiheiy? sh?iki yochizu (k?k?zu)
10114060,36105216194428,G7801 .P6 S2000 .J3 S-20-A,Nihyakumanbun no ichi Taiheiy? sh?iki yochizu (k?k?zu)
10114060,36105216194436,G7801 .P6 S2000 .J3 S-21-A,Nihyakumanbun no ichi Taiheiy? sh?iki yochizu (k?k?zu)
10114060,36105216194444,G7801 .P6 S2000 .J3 S-22-A,Nihyakumanbun no ichi Taiheiy? sh?iki yochizu (k?k?zu)
10114060,36105216194451,G7801 .P6 S2000 .J3 S-23-A,Nihyakumanbun no ichi Taiheiy? sh?iki yochizu (k?k?zu)
