Ckey,Symph_Bar,Call_Num,Label
9714174,36105216342506,G7340 S50 .J36 A-11,Chishima Retto 1:50k
9714174,36105216342514,G7340 S50 .J36 A-12,Chishima Retto 1:50k
9714174,36105216342522,G7340 S50 .J36 A-16,Chishima Retto 1:50k
9714174,36105216342530,G7340 S50 .J36 B-9,Chishima Retto 1:50k
9714174,36105216342548,G7340 S50 .J36 B-13,Chishima Retto 1:50k
9714174,36105216342555,G7340 S50 .J36 B-14,Chishima Retto 1:50k
9714174,36105216342563,G7340 S50 .J36 C-4,Chishima Retto 1:50k
9714174,36105216342571,G7340 S50 .J36 C-7,Chishima Retto 1:50k
9714174,36105216342589,G7340 S50 .J36 C-8,Chishima Retto 1:50k
9714174,36105216342597,G7340 S50 .J36 D-1,Chishima Retto 1:50k
9714174,36105216342605,G7340 S50 .J36 D-2,Chishima Retto 1:50k
9714174,36105216342613,G7340 S50 .J36 D-3,Chishima Retto 1:50k
9714174,36105216342639,G7340 S50 .J36 D-6,Chishima Retto 1:50k
9714174,36105216342647,G7340 S50 .J36 D-7,Chishima Retto 1:50k
9714174,36105216342654,G7340 S50 .J36 D-8,Chishima Retto 1:50k
9714174,36105216342662,G7340 S50 .J36 D-10,Chishima Retto 1:50k
9714174,36105216342670,G7340 S50 .J36 D-11,Chishima Retto 1:50k
9714174,36105216342696,G7340 S50 .J36 D-12,Chishima Retto 1:50k
9714174,36105216342704,G7340 S50 .J36 D-15,Chishima Retto 1:50k
9714174,36105216342712,G7340 S50 .J36 D-16,Chishima Retto 1:50k
9714174,36105216342720,G7340 S50 .J36 D-15W,Chishima Retto 1:50k
9714174,36105216342738,G7340 S50 .J36 E-3,Chishima Retto 1:50k
9714174,36105216342746,G7340 S50 .J36 E-4,Chishima Retto 1:50k
9714174,36105216342753,G7340 S50 .J36 E-8,Chishima Retto 1:50k
9714174,36105216342761,G7340 S50 .J36 E-10,Chishima Retto 1:50k
9714174,36105216342779,G7340 S50 .J36 E-14,Chishima Retto 1:50k
9714174,36105216342787,G7340 S50 .J36 F-1,Chishima Retto 1:50k
9714174,36105216342795,G7340 S50 .J36 F-5,Chishima Retto 1:50k
9714174,36105216344213,G7340 S50 .J36 F-6,Chishima Retto 1:50k
9714174,36105216344221,G7340 S50 .J36 F-10,Chishima Retto 1:50k
9714174,36105216344239,G7340 S50 .J36 F-15,Chishima Retto 1:50k
9714174,36105216344247,G7340 S50 .J36 F-16,Chishima Retto 1:50k
9714174,36105216344254,G7340 S50 .J36 G-3,Chishima Retto 1:50k
9714174,36105216344262,G7340 S50 .J36 G-11,Chishima Retto 1:50k
9714174,36105216344270,G7340 S50 .J36 H-1,Chishima Retto 1:50k
9714174,36105216344288,G7340 S50 .J36 H-15,Chishima Retto 1:50k
9714174,36105216344296,G7340 S50 .J36 H-16,Chishima Retto 1:50k
9714174,36105216344304,G7340 S50 .J36 I-2,Chishima Retto 1:50k
9714174,36105216344312,G7340 S50 .J36 I-3,Chishima Retto 1:50k
9714174,36105216344320,G7340 S50 .J36 I-12,Chishima Retto 1:50k
9714174,36105216344338,G7340 S50 .J36 J-6,Chishima Retto 1:50k
9714174,36105216344346,G7340 S50 .J36 J-7,Chishima Retto 1:50k
9714174,36105216344353,G7340 S50 .J36 J-11,Chishima Retto 1:50k
9714174,36105216344361,G7340 S50 .J36 J-12,Chishima Retto 1:50k
9714174,36105216344379,G7340 S50 .J36 K-0,Chishima Retto 1:50k
9714174,36105216344387,G7340 S50 .J36 K-1,Chishima Retto 1:50k
9714174,36105216344395,G7340 S50 .J36 K-2,Chishima Retto 1:50k
9714174,36105216344403,G7340 S50 .J36 K-7,Chishima Retto 1:50k
9714174,36105216344411,G7340 S50 .J36 K-11,Chishima Retto 1:50k
9714174,36105216344429,G7340 S50 .J36 K-12,Chishima Retto 1:50k
9714174,36105216344437,G7340 S50 .J36 K-15,Chishima Retto 1:50k
9714174,36105216344445,G7340 S50 .J36 K-16,Chishima Retto 1:50k
9714174,36105216344452,G7340 S50 .J36 K-20,Chishima Retto 1:50k
9714174,36105216344460,G7340 S50 .J36 L-0,Chishima Retto 1:50k
9714174,36105216344478,G7340 S50 .J36 L-1,Chishima Retto 1:50k
9714174,36105216344486,G7340 S50 .J36 L-2,Chishima Retto 1:50k
9714174,36105216344494,G7340 S50 .J36 L-5,Chishima Retto 1:50k
9714174,36105216344502,G7340 S50 .J36 L-6,Chishima Retto 1:50k
9714174,36105216344510,G7340 S50 .J36 L-7,Chishima Retto 1:50k
9714174,36105216344528,G7340 S50 .J36 L-11,Chishima Retto 1:50k
