Ckey,Call_Num,Symph_Bar,Druid,Purl,Title
9409265,G7821 .F2 1890 .H6 SHEET 1,36105127289853,bv549wt6960,https://purl.stanford.edu/bv549wt6960,[China-Russia border areas]
9409265,G7821 .F2 1890 .H6 SHEET 2,36105127289861,kn419xn5932,https://purl.stanford.edu/kn419xn5932,[China-Russia border areas]
9409265,G7821 .F2 1890 .H6 SHEET 3,36105127289879,cd444jy0133,https://purl.stanford.edu/cd444jy0133,[China-Russia border areas]
9409265,G7821 .F2 1890 .H6 SHEET 4,36105127289887,jq552qr6024,https://purl.stanford.edu/jq552qr6024,[China-Russia border areas]
9409265,G7821 .F2 1890 .H6 SHEET 5,36105127289895,tx802bt4121,https://purl.stanford.edu/tx802bt4121,[China-Russia border areas]
9409265,G7821 .F2 1890 .H6 SHEET 6,36105127289903,qg336ph0254,https://purl.stanford.edu/qg336ph0254,[China-Russia border areas]
9409265,G7821 .F2 1890 .H6 SHEET 7,36105127289911,ty114jk0361,https://purl.stanford.edu/ty114jk0361,[China-Russia border areas]
9409265,G7821 .F2 1890 .H6 SHEET 8,36105127289929,tr752kk7276,https://purl.stanford.edu/tr752kk7276,[China-Russia border areas]
9409265,G7821 .F2 1890 .H6 SHEET 9,36105127289937,fq505dp7699,https://purl.stanford.edu/fq505dp7699,[China-Russia border areas]
9409265,G7821 .F2 1890 .H6 SHEET 10,36105127289945,ps537pq5716,https://purl.stanford.edu/ps537pq5716,[China-Russia border areas]
9409265,G7821 .F2 1890 .H6 SHEET 11,36105127289952,sr565tw9397,https://purl.stanford.edu/sr565tw9397,[China-Russia border areas]
9409265,G7821 .F2 1890 .H6 SHEET 12,36105127289960,yw082qc2211,https://purl.stanford.edu/yw082qc2211,[China-Russia border areas]
9409265,G7821 .F2 1890 .H6 SHEET 13,36105127289978,tm419fp2182,https://purl.stanford.edu/tm419fp2182,[China-Russia border areas]
9409265,G7821 .F2 1890 .H6 SHEET 14,36105127289986,kh999gr8385,https://purl.stanford.edu/kh999gr8385,[China-Russia border areas]
9409265,G7821 .F2 1890 .H6 SHEET 15,36105127289994,wy462js2013,https://purl.stanford.edu/wy462js2013,[China-Russia border areas]
9409265,G7821 .F2 1890 .H6 SHEET 16,36105127290000,wh892yc9474,https://purl.stanford.edu/wh892yc9474,[China-Russia border areas]
9409265,G7821 .F2 1890 .H6 SHEET 17,36105127290018,kr626yh4155,https://purl.stanford.edu/kr626yh4155,[China-Russia border areas]
9409265,G7821 .F2 1890 .H6 SHEET 18,36105127290026,rj259fx0918,https://purl.stanford.edu/rj259fx0918,[China-Russia border areas]
9409265,G7821 .F2 1890 .H6 SHEET 19,36105127290034,yb257nj8260,https://purl.stanford.edu/yb257nj8260,[China-Russia border areas]
9409265,G7821 .F2 1890 .H6 SHEET 20,36105127290042,sm555qm2942,https://purl.stanford.edu/sm555qm2942,[China-Russia border areas]
9409265,G7821 .F2 1890 .H6 SHEET 21,36105127290059,rz791hb1611,https://purl.stanford.edu/rz791hb1611,[China-Russia border areas]
9409265,G7821 .F2 1890 .H6 SHEET 22,36105127290067,mv070cy4261,https://purl.stanford.edu/mv070cy4261,[China-Russia border areas]
9409265,G7821 .F2 1890 .H6 SHEET 23,36105127290075,gy573zm8637,https://purl.stanford.edu/gy573zm8637,[China-Russia border areas]
9409265,G7821 .F2 1890 .H6 SHEET 24,36105127290083,zw086np6315,https://purl.stanford.edu/zw086np6315,[China-Russia border areas]
9409265,G7821 .F2 1890 .H6 SHEET 25,36105127290091,dp624tw3409,https://purl.stanford.edu/dp624tw3409,[China-Russia border areas]
9409265,G7821 .F2 1890 .H6 SHEET 26,36105127290109,sm035ff4621,https://purl.stanford.edu/sm035ff4621,[China-Russia border areas]
9409265,G7821 .F2 1890 .H6 SHEET 27,36105127290117,nm778hb6854,https://purl.stanford.edu/nm778hb6854,[China-Russia border areas]
9409265,G7821 .F2 1890 .H6 SHEET 28,36105127290125,ts640cg1283,https://purl.stanford.edu/ts640cg1283,[China-Russia border areas]
9409265,G7821 .F2 1890 .H6 SHEET 29,36105127290133,cn154rs7724,https://purl.stanford.edu/cn154rs7724,[China-Russia border areas]
9409265,G7821 .F2 1890 .H6 SHEET 30,36105127290141,yw248cx7385,https://purl.stanford.edu/yw248cx7385,[China-Russia border areas]
9409265,G7821 .F2 1890 .H6 SHEET 31,36105127290158,vc587kq9565,https://purl.stanford.edu/vc587kq9565,[China-Russia border areas]
9409265,G7821 .F2 1890 .H6 SHEET 32,36105127290166,yq163mq3596,https://purl.stanford.edu/yq163mq3596,[China-Russia border areas]
9409265,G7821 .F2 1890 .H6 SHEET 33,36105127290174,yq591td9473,https://purl.stanford.edu/yq591td9473,[China-Russia border areas]
9409265,G7821 .F2 1890 .H6 SHEET 34,36105127290182,jw257vy0180,https://purl.stanford.edu/jw257vy0180,[China-Russia border areas]
9409265,G7821 .F2 1890 .H6 SHEET 35,36105127290190,nd503ph3342,https://purl.stanford.edu/nd503ph3342,[China-Russia border areas]
