Ckey,Call_Num,Symph_Bar,Druid,Purl,Title
2849298,G8250 S50 .G7 SHEET 18,36105028405251,bg046db4140,https://purl.stanford.edu/bg046db4140,"Tunisia 1:50,000"
2849298,G8250 S50 .G7 SHEET 3,36105028404379,bp702hk0150,https://purl.stanford.edu/bp702hk0150,"Tunisia 1:50,000"
2849298,G8250 S50 .G7 SHEET 53,36105028404874,br695xq5372,https://purl.stanford.edu/br695xq5372,"Tunisia 1:50,000"
2849298,G8250 S50 .G7 SHEET 10,36105028405186,bx029hy0812,https://purl.stanford.edu/bx029hy0812,"Tunisia 1:50,000"
2849298,G8250 S50 .G7 SHEET 45,36105028404973,cb233kh0532,https://purl.stanford.edu/cb233kh0532,"Tunisia 1:50,000"
2849298,G8250 S50 .G7 SHEET 47,36105028404817,cm841fz1347,https://purl.stanford.edu/cm841fz1347,"Tunisia 1:50,000"
2849298,G8250 S50 .G7 SHEET 107,36105028405459,cs287rh3245,https://purl.stanford.edu/cs287rh3245,"Tunisia 1:50,000"
2849298,G8250 S50 .G7 SHEET 59,36105028404726,ct244fz4886,https://purl.stanford.edu/ct244fz4886,"Tunisia 1:50,000"
2849298,G8250 S50 .G7 GAFSA,36105028405483,cz083tp7960,https://purl.stanford.edu/cz083tp7960,"Tunisia 1:50,000"
2849298,G8250 S50 .G7 SHEET 8,36105028405160,db657ph5788,https://purl.stanford.edu/db657ph5788,"Tunisia 1:50,000"
2849298,G8250 S50 .G7 SHEET 85,36105028405418,dg919jm4053,https://purl.stanford.edu/dg919jm4053,"Tunisia 1:50,000"
2849298,G8250 S50 .G7 SHEET 6,36105028405145,dh866wy1218,https://purl.stanford.edu/dh866wy1218,"Tunisia 1:50,000"
2849298,G8250 S50 .G7 SHEET 2,36105028404361,dj480qf9039,https://purl.stanford.edu/dj480qf9039,"Tunisia 1:50,000"
2849298,G8250 S50 .G7 SHEET 17,36105028405517,dn402mv7576,https://purl.stanford.edu/dn402mv7576,"Tunisia 1:50,000"
2849298,G8250 S50 .G7 SHEET 5,36105028404387,dr183gg1873,https://purl.stanford.edu/dr183gg1873,"Tunisia 1:50,000"
