Ckey,Call_Num,Symph_Bar,Druid,Purl,Title
6960931,G8250 S50 .G4 I32 SO 1/02,36105127272388,zy135tw7811,https://purl.stanford.edu/zy135tw7811,"Deutsche Heereskarte Tunesien 1:50,000"
6960931,G8250 S50 .G4 I32 NO 3/10,36105127272552,rg603jv5192,https://purl.stanford.edu/rg603jv5192,"Deutsche Heereskarte Tunesien 1:50,000"
6960931,G8250 S50 .G4 J32 SO 3/12,36105127272230,cr685cs7835,https://purl.stanford.edu/cr685cs7835,"Deutsche Heereskarte Tunesien 1:50,000"
6960931,G8250 S50 .G4 J32 SO 3/15,36105127272248,bq354vy9674,https://purl.stanford.edu/bq354vy9674,"Deutsche Heereskarte Tunesien 1:50,000"
6960931,G8250 S50 .G4 J32 SO 1/10,36105127272537,ys811jc7622,https://purl.stanford.edu/ys811jc7622,"Deutsche Heereskarte Tunesien 1:50,000"
6960931,G8250 S50 .G4 J32 SO 1/11,36105127272545,jc550bj1778,https://purl.stanford.edu/jc550bj1778,"Deutsche Heereskarte Tunesien 1:50,000"
6960931,G8250 S50 .G4 I32 SO 2/01/02,36105127272396,nk540zk5376,https://purl.stanford.edu/nk540zk5376,"Deutsche Heereskarte Tunesien 1:50,000"
6960931,G8250 S50 .G4 I32 SW 2/04,36105127272404,vr543pb7906,https://purl.stanford.edu/vr543pb7906,"Deutsche Heereskarte Tunesien 1:50,000"
6960931,G8250 S50 .G4 I32 SW 2/08,36105127272412,th669yz3707,https://purl.stanford.edu/th669yz3707,"Deutsche Heereskarte Tunesien 1:50,000"
6960931,G8250 S50 .G4 J32 SO 1/13,36105127272420,kn410hq8246,https://purl.stanford.edu/kn410hq8246,"Deutsche Heereskarte Tunesien 1:50,000"
6960931,G8250 S50 .G4 J32 SO 1/14,36105127272438,bc216kh9909,https://purl.stanford.edu/bc216kh9909,"Deutsche Heereskarte Tunesien 1:50,000"
6960931,G8250 S50 .G4 J32 SO 1/15,36105127272206,jf123nt9832,https://purl.stanford.edu/jf123nt9832,"Deutsche Heereskarte Tunesien 1:50,000"
6960931,G8250 S50 .G4 J32 SO 1/16,36105127272214,yj529ws0322,https://purl.stanford.edu/yj529ws0322,"Deutsche Heereskarte Tunesien 1:50,000"
6960931,G8250 S50 .G4 J32 SO 3/11,36105127272222,vg421vv9629,https://purl.stanford.edu/vg421vv9629,"Deutsche Heereskarte Tunesien 1:50,000"
6960931,G8250 S50 .G4 I32 NO 3/09,36105127254980,jj349gg5235,https://purl.stanford.edu/jj349gg5235,"Deutsche Heereskarte Tunesien 1:50,000"
6960931,G8250 S50 .G4 J32 SO 3/16,36105127272255,qs971gy3732,https://purl.stanford.edu/qs971gy3732,"Deutsche Heereskarte Tunesien 1:50,000"
6960931,G8250 S50 .G4 J32 SW 2/16,36105127272263,zr628dj6784,https://purl.stanford.edu/zr628dj6784,"Deutsche Heereskarte Tunesien 1:50,000"
6960931,G8250 S50 .G4 I32 NW 2/12,36105127272271,yx162ff7009,https://purl.stanford.edu/yx162ff7009,"Deutsche Heereskarte Tunesien 1:50,000"
6960931,G8250 S50 .G4 I32 NW 2/08,36105127272289,gp751pd8790,https://purl.stanford.edu/gp751pd8790,"Deutsche Heereskarte Tunesien 1:50,000"
6960931,G8250 S50 .G4 I32 NO 1/09,36105127272297,gc913rt9073,https://purl.stanford.edu/gc913rt9073,"Deutsche Heereskarte Tunesien 1:50,000"
6960931,G8250 S50 .G4 I32 NO 1/05,36105127272305,ht642hx3866,https://purl.stanford.edu/ht642hx3866,"Deutsche Heereskarte Tunesien 1:50,000"
6960931,G8250 S50 .G4 I32 SO 1/01,36105127272370,bp042gc2016,https://purl.stanford.edu/bp042gc2016,"Deutsche Heereskarte Tunesien 1:50,000"
6960931,G8250 S50 .G4 I32 NO 3/11,36105127272321,rm918qj1150,https://purl.stanford.edu/rm918qj1150,"Deutsche Heereskarte Tunesien 1:50,000"
6960931,G8250 S50 .G4 I32 NO 3/12,36105127272339,rq300pm9106,https://purl.stanford.edu/rq300pm9106,"Deutsche Heereskarte Tunesien 1:50,000"
6960931,G8250 S50 .G4 I32 NO 3/13,36105127272347,pm186jn7501,https://purl.stanford.edu/pm186jn7501,"Deutsche Heereskarte Tunesien 1:50,000"
6960931,G8250 S50 .G4 I32 NO 3/14,36105127272354,jk953tk9736,https://purl.stanford.edu/jk953tk9736,"Deutsche Heereskarte Tunesien 1:50,000"
6960931,G8250 S50 .G4 I32 NO 3/15,36105127272362,kv734gq8096,https://purl.stanford.edu/kv734gq8096,"Deutsche Heereskarte Tunesien 1:50,000"
