Ckey,Call_Num,Symph_Bar,Druid,Purl,Title
9940848,G3982 .C6C3 S100 .U5 MAP D7,36105216602370,bk587yb3391,https://purl.stanford.edu/bk587yb3391,Mississippi deltaic plain region ecological atlas : climatology and hydrology
9940848,G3982 .C6C3 S100 .U5 MAP D4,36105216602396,dn266ty6690,https://purl.stanford.edu/dn266ty6690,Mississippi deltaic plain region ecological atlas : climatology and hydrology
9940848,G3982 .C6C3 S100 .U5 MAP D3,36105216602404,hq685dg6730,https://purl.stanford.edu/hq685dg6730,Mississippi deltaic plain region ecological atlas : climatology and hydrology
9940848,G3982 .C6C3 S100 .U5 MAP D1,36105216602420,hr687ws6181,https://purl.stanford.edu/hr687ws6181,Mississippi deltaic plain region ecological atlas : climatology and hydrology
9940848,G3982 .C6C3 S100 .U5 MAP D13,36105216602297,mz017bf8947,https://purl.stanford.edu/mz017bf8947,Mississippi deltaic plain region ecological atlas : climatology and hydrology
9940848,G3982 .C6C3 S100 .U5 MAP D5,36105216602388,sj569zp3840,https://purl.stanford.edu/sj569zp3840,Mississippi deltaic plain region ecological atlas : climatology and hydrology
9940848,G3982 .C6C3 S100 .U5 MAP D2,36105216602412,st541tq9621,https://purl.stanford.edu/st541tq9621,Mississippi deltaic plain region ecological atlas : climatology and hydrology
9940848,G3982 .C6C3 S100 .U5 MAP D11,36105216602313,vc228bd5200,https://purl.stanford.edu/vc228bd5200,Mississippi deltaic plain region ecological atlas : climatology and hydrology
9940848,G3982 .C6C3 S100 .U5 MAP D8,36105216602362,vg066vd4232,https://purl.stanford.edu/vg066vd4232,Mississippi deltaic plain region ecological atlas : climatology and hydrology
9940848,G3982 .C6C3 S100 .U5 MAP D12,36105216602305,xr653hn9771,https://purl.stanford.edu/xr653hn9771,Mississippi deltaic plain region ecological atlas : climatology and hydrology
9940848,G3982 .C6C3 S100 .U5 MAP D10,36105216602321,zq336kj7165,https://purl.stanford.edu/zq336kj7165,Mississippi deltaic plain region ecological atlas : climatology and hydrology
9940848,G3982 .C6C3 S100 .U5 MAP D9,36105216602354,zr480mm3732,https://purl.stanford.edu/zr480mm3732,Mississippi deltaic plain region ecological atlas : climatology and hydrology
