Ckey,Symph_Bar,Call_Num,Label
8220845,36105221040194,G8073 .P3 S100 .J3 8I/188,K?ch? shashin sokuzu y?zu Seibu Papua j?manbun no ichi
8220845,36105221047405,G8073 .P3 S100 .J3 8I/189,K?ch? shashin sokuzu y?zu Seibu Papua j?manbun no ichi
8220845,36105221047413,G8073 .P3 S100 .J3 8I/198,K?ch? shashin sokuzu y?zu Seibu Papua j?manbun no ichi
8220845,36105131188067,G8073 .P3 S100 .J3 9I/107,K?ch? shashin sokuzu y?zu Seibu Papua j?manbun no ichi
8220845,36105131188059,G8073 .P3 S100 .J3 9I/108,K?ch? shashin sokuzu y?zu Seibu Papua j?manbun no ichi
8220845,36105131188240,G8073 .P3 S100 .J3 9I/117,K?ch? shashin sokuzu y?zu Seibu Papua j?manbun no ichi
8220845,36105131188232,G8073 .P3 S100 .J3 9I/118,K?ch? shashin sokuzu y?zu Seibu Papua j?manbun no ichi
8220845,36105131188166,G8073 .P3 S100 .J3 9I/126,K?ch? shashin sokuzu y?zu Seibu Papua j?manbun no ichi
8220845,36105221040046,G8073 .P3 S100 .J3 9I/127,K?ch? shashin sokuzu y?zu Seibu Papua j?manbun no ichi
8220845,36105221040053,G8073 .P3 S100 .J3 9I/128,K?ch? shashin sokuzu y?zu Seibu Papua j?manbun no ichi
8220845,36105221040061,G8073 .P3 S100 .J3 9I/135,K?ch? shashin sokuzu y?zu Seibu Papua j?manbun no ichi
8220845,36105221040079,G8073 .P3 S100 .J3 9I/136,K?ch? shashin sokuzu y?zu Seibu Papua j?manbun no ichi
8220845,36105221040087,G8073 .P3 S100 .J3 9I/137,K?ch? shashin sokuzu y?zu Seibu Papua j?manbun no ichi
8220845,36105131187747,G8073 .P3 S100 .J3 9I/145,K?ch? shashin sokuzu y?zu Seibu Papua j?manbun no ichi
8220845,36105221040095,G8073 .P3 S100 .J3 9I/146,K?ch? shashin sokuzu y?zu Seibu Papua j?manbun no ichi
8220845,36105221040103,G8073 .P3 S100 .J3 9I/147,K?ch? shashin sokuzu y?zu Seibu Papua j?manbun no ichi
8220845,36105221040111,G8073 .P3 S100 .J3 9I/148,K?ch? shashin sokuzu y?zu Seibu Papua j?manbun no ichi
8220845,36105131187580,G8073 .P3 S100 .J3 9I/155,K?ch? shashin sokuzu y?zu Seibu Papua j?manbun no ichi
8220845,36105131187606,G8073 .P3 S100 .J3 9I/156,K?ch? shashin sokuzu y?zu Seibu Papua j?manbun no ichi
8220845,36105131187622,G8073 .P3 S100 .J3 9I/157,K?ch? shashin sokuzu y?zu Seibu Papua j?manbun no ichi
8220845,36105131187630,G8073 .P3 S100 .J3 9I/158,K?ch? shashin sokuzu y?zu Seibu Papua j?manbun no ichi
8220845,36105131187465,G8073 .P3 S100 .J3 9I/166,K?ch? shashin sokuzu y?zu Seibu Papua j?manbun no ichi
8220845,36105221040129,G8073 .P3 S100 .J3 9I/167,K?ch? shashin sokuzu y?zu Seibu Papua j?manbun no ichi
8220845,36105131187473,G8073 .P3 S100 .J3 9I/168,K?ch? shashin sokuzu y?zu Seibu Papua j?manbun no ichi
8220845,36105131187499,G8073 .P3 S100 .J3 9I/169,K?ch? shashin sokuzu y?zu Seibu Papua j?manbun no ichi
8220845,36105131187515,G8073 .P3 S100 .J3 9I/173,K?ch? shashin sokuzu y?zu Seibu Papua j?manbun no ichi
8220845,36105131187531,G8073 .P3 S100 .J3 9I/174,K?ch? shashin sokuzu y?zu Seibu Papua j?manbun no ichi
8220845,36105131187333,G8073 .P3 S100 .J3 9I/177,K?ch? shashin sokuzu y?zu Seibu Papua j?manbun no ichi
8220845,36105131187341,G8073 .P3 S100 .J3 9I/178,K?ch? shashin sokuzu y?zu Seibu Papua j?manbun no ichi
8220845,36105131187358,G8073 .P3 S100 .J3 9I/179,K?ch? shashin sokuzu y?zu Seibu Papua j?manbun no ichi
8220845,36105131187366,G8073 .P3 S100 .J3 9I/180,K?ch? shashin sokuzu y?zu Seibu Papua j?manbun no ichi
8220845,36105221040137,G8073 .P3 S100 .J3 9I/183,K?ch? shashin sokuzu y?zu Seibu Papua j?manbun no ichi
8220845,36105131187390,G8073 .P3 S100 .J3 9I/184,K?ch? shashin sokuzu y?zu Seibu Papua j?manbun no ichi
8220845,36105221040145,G8073 .P3 S100 .J3 9I/189,K?ch? shashin sokuzu y?zu Seibu Papua j?manbun no ichi
8220845,36105221040152,G8073 .P3 S100 .J3 9I/190,K?ch? shashin sokuzu y?zu Seibu Papua j?manbun no ichi
8220845,36105221040160,G8073 .P3 S100 .J3 9I/193,K?ch? shashin sokuzu y?zu Seibu Papua j?manbun no ichi
8220845,36105221047421,G8073 .P3 S100 .J3 9RO/171,K?ch? shashin sokuzu y?zu Seibu Papua j?manbun no ichi
8220845,36105131187374,G8073 .P3 S100 .J3 9RO/181,K?ch? shashin sokuzu y?zu Seibu Papua j?manbun no ichi
8220845,36105131186269,G8073 .P3 S100 .J3 9RO/193,K?ch? shashin sokuzu y?zu Seibu Papua j?manbun no ichi
8220845,36105221047439,G8073 .P3 S100 .J3 9RO/194,K?ch? shashin sokuzu y?zu Seibu Papua j?manbun no ichi
8220845,36105131188257,G8073 .P3 S100 .J3 10I/116,K?ch? shashin sokuzu y?zu Seibu Papua j?manbun no ichi
8220845,36105221040178,G8073 .P3 S100 .J3 10I/117,K?ch? shashin sokuzu y?zu Seibu Papua j?manbun no ichi
8220845,36105221040186,G8073 .P3 S100 .J3 10I/119,K?ch? shashin sokuzu y?zu Seibu Papua j?manbun no ichi
8220845,36105131188224,G8073 .P3 S100 .J3 10I/120,K?ch? shashin sokuzu y?zu Seibu Papua j?manbun no ichi
8220845,36105131188182,G8073 .P3 S100 .J3 10I/123,K?ch? shashin sokuzu y?zu Seibu Papua j?manbun no ichi
8220845,36105131188174,G8073 .P3 S100 .J3 10I/125,K?ch? shashin sokuzu y?zu Seibu Papua j?manbun no ichi
8220845,36105131188281,G8073 .P3 S100 .J3 10I/126,K?ch? shashin sokuzu y?zu Seibu Papua j?manbun no ichi
8220845,36105131188299,G8073 .P3 S100 .J3 10I/127,K?ch? shashin sokuzu y?zu Seibu Papua j?manbun no ichi
8220845,36105131188307,G8073 .P3 S100 .J3 10I/128,K?ch? shashin sokuzu y?zu Seibu Papua j?manbun no ichi
8220845,36105131188315,G8073 .P3 S100 .J3 10I/129,K?ch? shashin sokuzu y?zu Seibu Papua j?manbun no ichi
8220845,36105131188323,G8073 .P3 S100 .J3 10I/130,K?ch? shashin sokuzu y?zu Seibu Papua j?manbun no ichi
8220845,36105131188364,G8073 .P3 S100 .J3 10I/135,K?ch? shashin sokuzu y?zu Seibu Papua j?manbun no ichi
8220845,36105131188372,G8073 .P3 S100 .J3 10I/136,K?ch? shashin sokuzu y?zu Seibu Papua j?manbun no ichi
8220845,36105131188380,G8073 .P3 S100 .J3 10I/137,K?ch? shashin sokuzu y?zu Seibu Papua j?manbun no ichi
8220845,36105131188398,G8073 .P3 S100 .J3 10I/138,K?ch? shashin sokuzu y?zu Seibu Papua j?manbun no ichi
8220845,36105131187689,G8073 .P3 S100 .J3 10I/139,K?ch? shashin sokuzu y?zu Seibu Papua j?manbun no ichi
8220845,36105131187697,G8073 .P3 S100 .J3 10I/140,K?ch? shashin sokuzu y?zu Seibu Papua j?manbun no ichi
8220845,36105131187739,G8073 .P3 S100 .J3 10I/144,K?ch? shashin sokuzu y?zu Seibu Papua j?manbun no ichi
8220845,36105131187754,G8073 .P3 S100 .J3 10I/145,K?ch? shashin sokuzu y?zu Seibu Papua j?manbun no ichi
8220845,36105131187762,G8073 .P3 S100 .J3 10I/146,K?ch? shashin sokuzu y?zu Seibu Papua j?manbun no ichi
8220845,36105131187770,G8073 .P3 S100 .J3 10I/147,K?ch? shashin sokuzu y?zu Seibu Papua j?manbun no ichi
8220845,36105131187788,G8073 .P3 S100 .J3 10I/149,K?ch? shashin sokuzu y?zu Seibu Papua j?manbun no ichi
8220845,36105131187796,G8073 .P3 S100 .J3 10I/150,K?ch? shashin sokuzu y?zu Seibu Papua j?manbun no ichi
8220845,36105131187564,G8073 .P3 S100 .J3 10I/153,K?ch? shashin sokuzu y?zu Seibu Papua j?manbun no ichi
8220845,36105131187572,G8073 .P3 S100 .J3 10I/154,K?ch? shashin sokuzu y?zu Seibu Papua j?manbun no ichi
8220845,36105131187598,G8073 .P3 S100 .J3 10I/155,K?ch? shashin sokuzu y?zu Seibu Papua j?manbun no ichi
8220845,36105131187614,G8073 .P3 S100 .J3 10I/156,K?ch? shashin sokuzu y?zu Seibu Papua j?manbun no ichi
8220845,36105131187648,G8073 .P3 S100 .J3 10I/158,K?ch? shashin sokuzu y?zu Seibu Papua j?manbun no ichi
8220845,36105131187655,G8073 .P3 S100 .J3 10I/159,K?ch? shashin sokuzu y?zu Seibu Papua j?manbun no ichi
8220845,36105131187663,G8073 .P3 S100 .J3 10I/160,K?ch? shashin sokuzu y?zu Seibu Papua j?manbun no ichi
8220845,36105131187671,G8073 .P3 S100 .J3 10I/163,K?ch? shashin sokuzu y?zu Seibu Papua j?manbun no ichi
8220845,36105131187440,G8073 .P3 S100 .J3 10I/164,K?ch? shashin sokuzu y?zu Seibu Papua j?manbun no ichi
8220845,36105131187457,G8073 .P3 S100 .J3 10I/165,K?ch? shashin sokuzu y?zu Seibu Papua j?manbun no ichi
8220845,36105131187481,G8073 .P3 S100 .J3 10I/168,K?ch? shashin sokuzu y?zu Seibu Papua j?manbun no ichi
8220845,36105131187507,G8073 .P3 S100 .J3 10I/169,K?ch? shashin sokuzu y?zu Seibu Papua j?manbun no ichi
8220845,36105131187523,G8073 .P3 S100 .J3 10I/173,K?ch? shashin sokuzu y?zu Seibu Papua j?manbun no ichi
8220845,36105131187556,G8073 .P3 S100 .J3 10I/174,K?ch? shashin sokuzu y?zu Seibu Papua j?manbun no ichi
8220845,36105131187325,G8073 .P3 S100 .J3 10I/175,K?ch? shashin sokuzu y?zu Seibu Papua j?manbun no ichi
8220845,36105131187382,G8073 .P3 S100 .J3 10I/183,K?ch? shashin sokuzu y?zu Seibu Papua j?manbun no ichi
8220845,36105131187408,G8073 .P3 S100 .J3 10I/184,K?ch? shashin sokuzu y?zu Seibu Papua j?manbun no ichi
8220845,36105131187416,G8073 .P3 S100 .J3 10I/185,K?ch? shashin sokuzu y?zu Seibu Papua j?manbun no ichi
8220845,36105131188091,G8073 .P3 S100 .J3 10RO/101,K?ch? shashin sokuzu y?zu Seibu Papua j?manbun no ichi
8220845,36105131188083,G8073 .P3 S100 .J3 10RO/102,K?ch? shashin sokuzu y?zu Seibu Papua j?manbun no ichi
8220845,36105131188075,G8073 .P3 S100 .J3 10RO/103,K?ch? shashin sokuzu y?zu Seibu Papua j?manbun no ichi
8220845,36105131188042,G8073 .P3 S100 .J3 10RO/111,K?ch? shashin sokuzu y?zu Seibu Papua j?manbun no ichi
8220845,36105131188273,G8073 .P3 S100 .J3 10RO/112,K?ch? shashin sokuzu y?zu Seibu Papua j?manbun no ichi
8220845,36105131188265,G8073 .P3 S100 .J3 10RO/113,K?ch? shashin sokuzu y?zu Seibu Papua j?manbun no ichi
8220845,36105131188216,G8073 .P3 S100 .J3 10RO/121,K?ch? shashin sokuzu y?zu Seibu Papua j?manbun no ichi
8220845,36105131188208,G8073 .P3 S100 .J3 10RO/122,K?ch? shashin sokuzu y?zu Seibu Papua j?manbun no ichi
8220845,36105131188190,G8073 .P3 S100 .J3 10RO/123,K?ch? shashin sokuzu y?zu Seibu Papua j?manbun no ichi
8220845,36105131188331,G8073 .P3 S100 .J3 10RO/131,K?ch? shashin sokuzu y?zu Seibu Papua j?manbun no ichi
8220845,36105131188349,G8073 .P3 S100 .J3 10RO/132,K?ch? shashin sokuzu y?zu Seibu Papua j?manbun no ichi
8220845,36105131188356,G8073 .P3 S100 .J3 10RO/133,K?ch? shashin sokuzu y?zu Seibu Papua j?manbun no ichi
8220845,36105131187705,G8073 .P3 S100 .J3 10RO/141,K?ch? shashin sokuzu y?zu Seibu Papua j?manbun no ichi
8220845,36105131187713,G8073 .P3 S100 .J3 10RO/142,K?ch? shashin sokuzu y?zu Seibu Papua j?manbun no ichi
8220845,36105131187721,G8073 .P3 S100 .J3 10RO/143,K?ch? shashin sokuzu y?zu Seibu Papua j?manbun no ichi
