Ckey,Druid,Title,Purl,Symph_Bar,Call_Num
2926195,sj643fz7992,"Central manufacturing district inc. of Vernon Cal., [Los Angeles Co., Calif.]",https://purl.stanford.edu/sj643fz7992,36105006107515,G4364 .V53 1926 .S3 SHEET1
2926195,nf165gr5523,"Central manufacturing district inc. of Vernon Cal., [Los Angeles Co., Calif.]",https://purl.stanford.edu/nf165gr5523,36105006107523,G4364 .V53 1926 .S3 SHEET2
