Ckey,Call_Num,Symph_Bar,Druid,Purl,Title
9940850,G3982 .C6D1 S100 .U5 MAP F9,36105216602099,bk098ky2688,https://purl.stanford.edu/bk098ky2688,Mississippi deltaic plain region ecological atlas : biological resources
9940850,G3982 .C6D1 S100 .U5 MAP F8,36105216602107,dm600jb5667,https://purl.stanford.edu/dm600jb5667,Mississippi deltaic plain region ecological atlas : biological resources
9940850,G3982 .C6D1 S100 .U5 MAP F1,36105216602164,dz462bk0882,https://purl.stanford.edu/dz462bk0882,Mississippi deltaic plain region ecological atlas : biological resources
9940850,G3982 .C6D1 S100 .U5 MAP F4,36105216602131,fg016nz6015,https://purl.stanford.edu/fg016nz6015,Mississippi deltaic plain region ecological atlas : biological resources
9940850,G3982 .C6D1 S100 .U5 MAP F11,36105216602073,gb228dc2465,https://purl.stanford.edu/gb228dc2465,Mississippi deltaic plain region ecological atlas : biological resources
9940850,G3982 .C6D1 S100 .U5 MAP F7,36105216602115,hj151rw6770,https://purl.stanford.edu/hj151rw6770,Mississippi deltaic plain region ecological atlas : biological resources
9940850,G3982 .C6D1 S100 .U5 MAP F10,36105216602081,mf139xg2814,https://purl.stanford.edu/mf139xg2814,Mississippi deltaic plain region ecological atlas : biological resources
9940850,G3982 .C6D1 S100 .U5 MAP F5,36105216602123,qj230gd0434,https://purl.stanford.edu/qj230gd0434,Mississippi deltaic plain region ecological atlas : biological resources
9940850,G3982 .C6D1 S100 .U5 MAP F3,36105216602149,qq855zq4943,https://purl.stanford.edu/qq855zq4943,Mississippi deltaic plain region ecological atlas : biological resources
9940850,G3982 .C6D1 S100 .U5 MAP F2,36105216602156,wf848qf3791,https://purl.stanford.edu/wf848qf3791,Mississippi deltaic plain region ecological atlas : biological resources
9940850,G3982 .C6D1 S100 .U5 MAP F12,36105216602065,zh697hp0293,https://purl.stanford.edu/zh697hp0293,Mississippi deltaic plain region ecological atlas : biological resources
9940850,G3982 .C6D1 S100 .U5 MAP F13,36105216602057,zr867rz4813,https://purl.stanford.edu/zr867rz4813,Mississippi deltaic plain region ecological atlas : biological resources
