Ckey,Symph_Bar,Call_Num,Label
9590334,36105216316369,G7400 S1000 .J3 A-04,T?a yochizu
9590334,36105216324652,G7400 S1000 .J3 B-05,T?a yochizu
9590334,36105216324660,G7400 S1000 .J3 B-06,T?a yochizu
9590334,36105216324678,G7400 S1000 .J3 C-06,T?a yochizu
9590334,36105216324686,G7400 S1000 .J3 C-07,T?a yochizu
9590334,36105216324694,G7400 S1000 .J3 D-03,T?a yochizu
9590334,36105216324702,G7400 S1000 .J3 D-04,T?a yochizu
9590334,36105216324710,G7400 S1000 .J3 D-05,T?a yochizu
9590334,36105216324728,G7400 S1000 .J3 D-07,T?a yochizu
9590334,36105216324736,G7400 S1000 .J3 D-09,T?a yochizu
9590334,36105216324744,G7400 S1000 .J3 E-03,T?a yochizu
9590334,36105216324751,G7400 S1000 .J3 E-04,T?a yochizu
9590334,36105216324769,G7400 S1000 .J3 E-05,T?a yochizu
9590334,36105216324777,G7400 S1000 .J3 E-06,T?a yochizu
9590334,36105216324785,G7400 S1000 .J3 E-07,T?a yochizu
9590334,36105216324793,G7400 S1000 .J3 E-08,T?a yochizu
9590334,36105216326608,G7400 S1000 .J3 E-09,T?a yochizu
9590334,36105216326616,G7400 S1000 .J3 E-10,T?a yochizu
9590334,36105216326624,G7400 S1000 .J3 E-11,T?a yochizu
9590334,36105216326632,G7400 S1000 .J3 F-03,T?a yochizu
9590334,36105216326640,G7400 S1000 .J3 F-04,T?a yochizu
9590334,36105216326657,G7400 S1000 .J3 F-05,T?a yochizu
9590334,36105216326665,G7400 S1000 .J3 F-06,T?a yochizu
9590334,36105216326673,G7400 S1000 .J3 F-07,T?a yochizu
9590334,36105216326681,G7400 S1000 .J3 F-08,T?a yochizu
9590334,36105216326699,G7400 S1000 .J3 F-14,T?a yochizu
9590334,36105216326707,G7400 S1000 .J3 F-15,T?a yochizu
9590334,36105216326715,G7400 S1000 .J3 G-03,T?a yochizu
9590334,36105216326723,G7400 S1000 .J3 G-04,T?a yochizu
9590334,36105216326731,G7400 S1000 .J3 G-05,T?a yochizu
9590334,36105216326749,G7400 S1000 .J3 G-06,T?a yochizu
9590334,36105216326756,G7400 S1000 .J3 G-07,T?a yochizu
9590334,36105216326764,G7400 S1000 .J3 G-13,T?a yochizu
9590334,36105216326772,G7400 S1000 .J3 G-14,T?a yochizu
9590334,36105216326780,G7400 S1000 .J3 G-15,T?a yochizu
9590334,36105216326798,G7400 S1000 .J3 H-03,T?a yochizu
9590334,36105216326806,G7400 S1000 .J3 H-04,T?a yochizu
9590334,36105216326814,G7400 S1000 .J3 H-05,T?a yochizu
