Ckey,Druid,Title,Purl,Symph_Bar,Call_Num
2725228,gm382jp0894,"Capistrano Beach, or Serra, Orange Co., Cal, June 1929.",https://purl.stanford.edu/gm382jp0894,36105002779259,G4364 .C23 1929 .S3
