Ckey,Call_Num,Symph_Bar,Druid,Purl,Title
673710,G6032 .D3 1898 .V31 24,36105023366649,pt084zt2424,https://purl.stanford.edu/pt084zt2424,"A Dunavölgy, átnézeti térképe = : Carte d'ensemble de la Vallée du Danube"
673710,G6032 .D3 1898 .V31 23,36105023366508,yp070zq6533,https://purl.stanford.edu/yp070zq6533,"A Dunavölgy, átnézeti térképe = : Carte d'ensemble de la Vallée du Danube"
673710,G6032 .D3 1898 .V31 22,36105023366631,wf111cy9958,https://purl.stanford.edu/wf111cy9958,"A Dunavölgy, átnézeti térképe = : Carte d'ensemble de la Vallée du Danube"
673710,G6032 .D3 1898 .V31 21,36105023366623,sg688cm9063,https://purl.stanford.edu/sg688cm9063,"A Dunavölgy, átnézeti térképe = : Carte d'ensemble de la Vallée du Danube"
673710,G6032 .D3 1898 .V31 20,36105023366615,hf825vd7241,https://purl.stanford.edu/hf825vd7241,"A Dunavölgy, átnézeti térképe = : Carte d'ensemble de la Vallée du Danube"
673710,G6032 .D3 1898 .V31 19,36105023366607,bz961sv6061,https://purl.stanford.edu/bz961sv6061,"A Dunavölgy, átnézeti térképe = : Carte d'ensemble de la Vallée du Danube"
673710,G6032 .D3 1898 .V31 18,36105023366599,sf931zg1876,https://purl.stanford.edu/sf931zg1876,"A Dunavölgy, átnézeti térképe = : Carte d'ensemble de la Vallée du Danube"
673710,G6032 .D3 1898 .V31 17,36105023366581,rf848ky6212,https://purl.stanford.edu/rf848ky6212,"A Dunavölgy, átnézeti térképe = : Carte d'ensemble de la Vallée du Danube"
673710,G6032 .D3 1898 .V31 16,36105023366573,nb527st8060,https://purl.stanford.edu/nb527st8060,"A Dunavölgy, átnézeti térképe = : Carte d'ensemble de la Vallée du Danube"
673710,G6032 .D3 1898 .V31 15,36105023366565,pf634pb1882,https://purl.stanford.edu/pf634pb1882,"A Dunavölgy, átnézeti térképe = : Carte d'ensemble de la Vallée du Danube"
673710,G6032 .D3 1898 .V31 14,36105023366557,zw435xc6446,https://purl.stanford.edu/zw435xc6446,"A Dunavölgy, átnézeti térképe = : Carte d'ensemble de la Vallée du Danube"
673710,G6032 .D3 1898 .V31 13,36105023366540,vg492xm5151,https://purl.stanford.edu/vg492xm5151,"A Dunavölgy, átnézeti térképe = : Carte d'ensemble de la Vallée du Danube"
673710,G6032 .D3 1898 .V31 12,36105023366532,ms832zr8232,https://purl.stanford.edu/ms832zr8232,"A Dunavölgy, átnézeti térképe = : Carte d'ensemble de la Vallée du Danube"
673710,G6032 .D3 1898 .V31 11,36105023366656,vn113mp5618,https://purl.stanford.edu/vn113mp5618,"A Dunavölgy, átnézeti térképe = : Carte d'ensemble de la Vallée du Danube"
673710,G6032 .D3 1898 .V31 6,36105023366698,pg322mz3641,https://purl.stanford.edu/pg322mz3641,"A Dunavölgy, átnézeti térképe = : Carte d'ensemble de la Vallée du Danube"
673710,G6032 .D3 1898 .V31 10,36105023366664,gc922by9339,https://purl.stanford.edu/gc922by9339,"A Dunavölgy, átnézeti térképe = : Carte d'ensemble de la Vallée du Danube"
673710,G6032 .D3 1898 .V31 9,36105023366672,wn792xr2988,https://purl.stanford.edu/wn792xr2988,"A Dunavölgy, átnézeti térképe = : Carte d'ensemble de la Vallée du Danube"
673710,G6032 .D3 1898 .V31 8,36105023366516,hp813cv6368,https://purl.stanford.edu/hp813cv6368,"A Dunavölgy, átnézeti térképe = : Carte d'ensemble de la Vallée du Danube"
673710,G6032 .D3 1898 .V31 7,36105023366680,zz071hb8160,https://purl.stanford.edu/zz071hb8160,"A Dunavölgy, átnézeti térképe = : Carte d'ensemble de la Vallée du Danube"
673710,G6032 .D3 1898 .V31 5,36105023366706,mx283gv0370,https://purl.stanford.edu/mx283gv0370,"A Dunavölgy, átnézeti térképe = : Carte d'ensemble de la Vallée du Danube"
673710,G6032 .D3 1898 .V31 4,36105023366524,dr300qk0316,https://purl.stanford.edu/dr300qk0316,"A Dunavölgy, átnézeti térképe = : Carte d'ensemble de la Vallée du Danube"
673710,G6032 .D3 1898 .V31 3,36105023366714,qj856ht0132,https://purl.stanford.edu/qj856ht0132,"A Dunavölgy, átnézeti térképe = : Carte d'ensemble de la Vallée du Danube"
673710,G6032 .D3 1898 .V31 2,36105023366482,qv466sh2363,https://purl.stanford.edu/qv466sh2363,"A Dunavölgy, átnézeti térképe = : Carte d'ensemble de la Vallée du Danube"
673710,G6032 .D3 1898 .V31 1,36105031335776,fv139wj3353,https://purl.stanford.edu/fv139wj3353,"A Dunavölgy, átnézeti térképe = : Carte d'ensemble de la Vallée du Danube"
