Ckey,Call_Num,Symph_Bar,Druid,Purl,Title
2940212,G5401 .P3 1913 .B7 COVER,36105122828739,bf663jz5031,https://purl.stanford.edu/bf663jz5031,Viação ferrea em dezembro de 1913
2940212,G5401 .P3 1913 .B7 NO.12,36105122837045,bx927xv4020,https://purl.stanford.edu/bx927xv4020,Viação ferrea em dezembro de 1913
2940212,G5401 .P3 1913 .B7 NO.2,36105122836955,fp854qm4635,https://purl.stanford.edu/fp854qm4635,Viação ferrea em dezembro de 1913
2940212,G5401 .P3 1913 .B7 NO.10,36105122837029,gf486fz1770,https://purl.stanford.edu/gf486fz1770,Viação ferrea em dezembro de 1913
2940212,G5401 .P3 1913 .B7 NO.11,36105122837037,hd873nb1594,https://purl.stanford.edu/hd873nb1594,Viação ferrea em dezembro de 1913
2940212,G5401 .P3 1913 .B7 NO.8,36105122837003,ky057nw3175,https://purl.stanford.edu/ky057nw3175,Viação ferrea em dezembro de 1913
2940212,G5401 .P3 1913 .B7 NO.3,36105006175629,mm055cq4564,https://purl.stanford.edu/mm055cq4564,Viação ferrea em dezembro de 1913
2940212,G5401 .P3 1913 .B7 NO.9,36105122837011,nj632sw5979,https://purl.stanford.edu/nj632sw5979,Viação ferrea em dezembro de 1913
2940212,G5401 .P3 1913 .B7 NO.4,36105122836963,ns237ss8059,https://purl.stanford.edu/ns237ss8059,Viação ferrea em dezembro de 1913
2940212,G5401 .P3 1913 .B7 NO.7,36105122836997,qc329jf7159,https://purl.stanford.edu/qc329jf7159,Viação ferrea em dezembro de 1913
2940212,G5401 .P3 1913 .B7 NO.6,36105122836989,rz534xs0253,https://purl.stanford.edu/rz534xs0253,Viação ferrea em dezembro de 1913
2940212,G5401 .P3 1913 .B7 NO.13,36105122837052,wm662gb6132,https://purl.stanford.edu/wm662gb6132,Viação ferrea em dezembro de 1913
2940212,G5401 .P3 1913 .B7 NO.5,36105122836971,xb922ht1643,https://purl.stanford.edu/xb922ht1643,Viação ferrea em dezembro de 1913
2940212,G5401 .P3 1913 .B7 NO.1,36105122836948,xt279yq7324,https://purl.stanford.edu/xt279yq7324,Viação ferrea em dezembro de 1913
