Ckey,Call_Num,Symph_Bar,Druid,Purl,Title
6521059,G8250 S200 .F7 NO.1,36105028404213,dx032fn1431,https://purl.stanford.edu/dx032fn1431,Tunisie
6521059,G8250 S200 .F7 NO.2,36105028404239,hh864ms5979,https://purl.stanford.edu/hh864ms5979,Tunisie
6521059,G8250 S200 .F7 NO.4,36105028404254,jr849qr8348,https://purl.stanford.edu/jr849qr8348,Tunisie
6521059,G8250 S200 .F7 NO.9,36105028404064,xc168yw1031,https://purl.stanford.edu/xc168yw1031,Tunisie
6521059,G8250 S200 .F7 NO.10,36105028404056,ty474dz3802,https://purl.stanford.edu/ty474dz3802,Tunisie
6521059,G8250 S200 .F7 NO.11,36105028404072,ns785bp0098,https://purl.stanford.edu/ns785bp0098,Tunisie
6521059,G8250 S200 .F7 NO.12,36105028404080,nv366nr2747,https://purl.stanford.edu/nv366nr2747,Tunisie
6521059,G8250 S200 .F7 NO.13,36105028404106,cp286nv4395,https://purl.stanford.edu/cp286nv4395,Tunisie
6521059,G8250 S200 .F7 NO.14,36105028404122,vk742gc6184,https://purl.stanford.edu/vk742gc6184,Tunisie
6521059,G8250 S200 .F7 NO.18,36105028404189,rd691wx5603,https://purl.stanford.edu/rd691wx5603,Tunisie
6521059,G8250 S200 .F7 NO.19,36105028404197,sg009kt7499,https://purl.stanford.edu/sg009kt7499,Tunisie
6521059,G8250 S200 .F7 NO.21,36105028404601,vg120jk8701,https://purl.stanford.edu/vg120jk8701,Tunisie
6521059,G8250 S200 .F7 NO.23,36105028404635,ps683wj2864,https://purl.stanford.edu/ps683wj2864,Tunisie
6521059,G8250 S200 .F7 NO.24,36105028404650,dp300hk9526,https://purl.stanford.edu/dp300hk9526,Tunisie
6521059,G8250 S200 .F7 NO.25,36105028404692,pb671bf3487,https://purl.stanford.edu/pb671bf3487,Tunisie
6521059,G8250 S200 .F7 NO.28,36105028404437,tb239gr6684,https://purl.stanford.edu/tb239gr6684,Tunisie
6521059,G8250 S200 .F7 NO.29,36105028404429,pn409ty8198,https://purl.stanford.edu/pn409ty8198,Tunisie
6521059,G8250 S200 .F7 NO.31,36105028404395,kk428kc0070,https://purl.stanford.edu/kk428kc0070,Tunisie
6521059,G8250 S200 .F7 NO.32,36105028404536,br857rq4874,https://purl.stanford.edu/br857rq4874,Tunisie
6521059,G8250 S200 .F7 NO.33,36105028404544,rt028xm2167,https://purl.stanford.edu/rt028xm2167,Tunisie
