Ckey,Symph_Bar,Call_Num,Label
9591239,36105216290341,G8073 .P3 S500 .J3 SHEET 1,"Seibu ""Ny?ginia"" heiy? chishi shiry?zu"
9591239,36105216326038,G8073 .P3 S500 .J3 SHEET 2,"Seibu ""Ny?ginia"" heiy? chishi shiry?zu"
9591239,36105216326046,G8073 .P3 S500 .J3 SHEET 3,"Seibu ""Ny?ginia"" heiy? chishi shiry?zu"
9591239,36105216326053,G8073 .P3 S500 .J3 SHEET 4,"Seibu ""Ny?ginia"" heiy? chishi shiry?zu"
9591239,36105216213715,G8073 .P3 S500 .J3 SHEET 5,"Seibu ""Ny?ginia"" heiy? chishi shiry?zu"
9591239,36105216326079,G8073 .P3 S500 .J3 SHEET 6,"Seibu ""Ny?ginia"" heiy? chishi shiry?zu"
9591239,36105216326087,G8073 .P3 S500 .J3 SHEET 7,"Seibu ""Ny?ginia"" heiy? chishi shiry?zu"
9591239,36105216326095,G8073 .P3 S500 .J3 SHEET 8,"Seibu ""Ny?ginia"" heiy? chishi shiry?zu"
9591239,36105216326111,G8073 .P3 S500 .J3 SHEET 9,"Seibu ""Ny?ginia"" heiy? chishi shiry?zu"
9591239,36105216326129,G8073 .P3 S500 .J3 SHEET 10,"Seibu ""Ny?ginia"" heiy? chishi shiry?zu"
9591239,36105216326137,G8073 .P3 S500 .J3 SHEET 11,"Seibu ""Ny?ginia"" heiy? chishi shiry?zu"
9591239,36105216326145,G8073 .P3 S500 .J3 SHEET 12,"Seibu ""Ny?ginia"" heiy? chishi shiry?zu"
9591239,36105216326152,G8073 .P3 S500 .J3 SHEET 13,"Seibu ""Ny?ginia"" heiy? chishi shiry?zu"
9591239,36105216326160,G8073 .P3 S500 .J3 SHEET 14,"Seibu ""Ny?ginia"" heiy? chishi shiry?zu"
9591239,36105216326178,G8073 .P3 S500 .J3 SHEET 17,"Seibu ""Ny?ginia"" heiy? chishi shiry?zu"
9591239,36105216326194,G8073 .P3 S500 .J3 SHEET 18,"Seibu ""Ny?ginia"" heiy? chishi shiry?zu"
9591239,36105216326202,G8073 .P3 S500 .J3 SHEET 19,"Seibu ""Ny?ginia"" heiy? chishi shiry?zu"
