Ckey,Call_Num,Symph_Bar,Druid,Purl,Title
9264062,G7991 .P5W .U5 NO.205,36105221003457,sq263yw6104,https://purl.stanford.edu/sq263yw6104,Japan : west coast of Kyushu
9264062,G7991 .P5W .U5 NO.259,36105221003242,ny394ss8897,https://purl.stanford.edu/ny394ss8897,Japan : west coast of Kyushu
9264062,G7991 .P5W .U5 NO.1208,36105221003473,wg505tq8556,https://purl.stanford.edu/wg505tq8556,Japan : west coast of Kyushu
9264062,G7991 .P5W .U5 NO.1270,36105001177075,dw964mb9056,https://purl.stanford.edu/dw964mb9056,Japan : west coast of Kyushu
9264062,G7991 .P5W .U5 NO.1660,36105221003440,ct781bx5301,https://purl.stanford.edu/ct781bx5301,Japan : west coast of Kyushu
9264062,G7991 .P5W .U5 NO.1661,36105221003465,pn768jt3541,https://purl.stanford.edu/pn768jt3541,Japan : west coast of Kyushu
9264062,G7991 .P5W .U5 NO.1697,36105221003275,bn581pd3354,https://purl.stanford.edu/bn581pd3354,Japan : west coast of Kyushu
9264062,G7991 .P5W .U5 NO.2335,36105221003259,sh612rp9582,https://purl.stanford.edu/sh612rp9582,Japan : west coast of Kyushu
9264062,G7991 .P5W .U5 NO.5314,36105221003432,xf815rj9510,https://purl.stanford.edu/xf815rj9510,Japan : west coast of Kyushu
9264062,G7991 .P5W .U5 NO.5675,36105221003424,ms506dt1221,https://purl.stanford.edu/ms506dt1221,Japan : west coast of Kyushu
9264062,G7991 .P5W .U5 NO.5677,36105221003267,ks443yz8234,https://purl.stanford.edu/ks443yz8234,Japan : west coast of Kyushu
