Ckey,Druid,Title,Purl,Symph_Bar,Call_Num
2923493,js696mc5135,"Isleton, Sacramento Co., Cal., Dec. 1925.",https://purl.stanford.edu/js696mc5135,36105006104074,G4364 .I82 1925 .S3 SHEET1
2923493,mf345rr8366,"Isleton, Sacramento Co., Cal., Dec. 1925.",https://purl.stanford.edu/mf345rr8366,36105006104082,G4364 .I82 1925 .S3 SHEET2
2923493,hw153tz0390,"Isleton, Sacramento Co., Cal., Dec. 1925.",https://purl.stanford.edu/hw153tz0390,36105006104090,G4364 .I82 1925 .S3 SHEET3
