Ckey,Druid,Title,Purl,Symph_Bar,Call_Num
2725322,hb524xr6645,"Clearwater, Los Angeles Co., Cal., Sept. 1927, including Hynes.",https://purl.stanford.edu/hb524xr6645,36105002779317,G4364 .C629 1927 .S3 SHEET1
2725322,xx515cz6275,"Clearwater, Los Angeles Co., Cal., Sept. 1927, including Hynes.",https://purl.stanford.edu/xx515cz6275,36105002779325,G4364 .C629 1927 .S3 SHEET2
