Ckey,Symph_Bar,Call_Num,Label
9590333,36105216316344,G7400 S1000 .J35 B-02,?????: Map of East Asia
9590333,36105216323852,G7400 S1000 .J35 B-03,?????: Map of East Asia
9590333,36105216323845,G7400 S1000 .J35 B-04,?????: Map of East Asia
9590333,36105216323969,G7400 S1000 .J35 B-05,?????: Map of East Asia
9590333,36105216323977,G7400 S1000 .J35 B-06,?????: Map of East Asia
9590333,36105216323985,G7400 S1000 .J35 B-07,?????: Map of East Asia
9590333,36105216323993,G7400 S1000 .J35 C-02,?????: Map of East Asia
9590333,36105216324009,G7400 S1000 .J35 C-03,?????: Map of East Asia
9590333,36105216324017,G7400 S1000 .J35 C-04,?????: Map of East Asia
9590333,36105216324025,G7400 S1000 .J35 C-05,?????: Map of East Asia
9590333,36105216324033,G7400 S1000 .J35 C-06,?????: Map of East Asia
9590333,36105216324041,G7400 S1000 .J35 C-07,?????: Map of East Asia
9590333,36105216324058,G7400 S1000 .J35 C-08,?????: Map of East Asia
9590333,36105216324066,G7400 S1000 .J35 C-09,?????: Map of East Asia
9590333,36105216324074,G7400 S1000 .J35 C-10,?????: Map of East Asia
9590333,36105216324082,G7400 S1000 .J35 C-11,?????: Map of East Asia
9590333,36105216324090,G7400 S1000 .J35 C-12,?????: Map of East Asia
9590333,36105216324108,G7400 S1000 .J35 C-13,?????: Map of East Asia
9590333,36105216324116,G7400 S1000 .J35 D-02,?????: Map of East Asia
9590333,36105216324124,G7400 S1000 .J35 D-03,?????: Map of East Asia
9590333,36105216324132,G7400 S1000 .J35 D-04,?????: Map of East Asia
9590333,36105216324140,G7400 S1000 .J35 D-05,?????: Map of East Asia
9590333,36105216324157,G7400 S1000 .J35 D-06,?????: Map of East Asia
9590333,36105216324165,G7400 S1000 .J35 D-07,?????: Map of East Asia
9590333,36105216324173,G7400 S1000 .J35 D-08,?????: Map of East Asia
9590333,36105216324181,G7400 S1000 .J35 D-09,?????: Map of East Asia
9590333,36105216324199,G7400 S1000 .J35 D-10,?????: Map of East Asia
9590333,36105216324207,G7400 S1000 .J35 D-11,?????: Map of East Asia
9590333,36105216324215,G7400 S1000 .J35 D-12,?????: Map of East Asia
9590333,36105216324223,G7400 S1000 .J35 D-13,?????: Map of East Asia
9590333,36105216324231,G7400 S1000 .J35 E-02,?????: Map of East Asia
9590333,36105216324249,G7400 S1000 .J35 E-03,?????: Map of East Asia
9590333,36105216324256,G7400 S1000 .J35 E-04,?????: Map of East Asia
9590333,36105216324264,G7400 S1000 .J35 E-05,?????: Map of East Asia
9590333,36105216324272,G7400 S1000 .J35 E-06,?????: Map of East Asia
9590333,36105216324280,G7400 S1000 .J35 E-07,?????: Map of East Asia
9590333,36105216324298,G7400 S1000 .J35 E-08,?????: Map of East Asia
9590333,36105216324306,G7400 S1000 .J35 E-09,?????: Map of East Asia
9590333,36105216324314,G7400 S1000 .J35 E-10,?????: Map of East Asia
9590333,36105216324322,G7400 S1000 .J35 E-11,?????: Map of East Asia
9590333,36105216324330,G7400 S1000 .J35 E-12,?????: Map of East Asia
9590333,36105216324348,G7400 S1000 .J35 E-13,?????: Map of East Asia
9590333,36105216324355,G7400 S1000 .J35 E-14,?????: Map of East Asia
9590333,36105216324363,G7400 S1000 .J35 E-15,?????: Map of East Asia
9590333,36105216324371,G7400 S1000 .J35 F-02,?????: Map of East Asia
9590333,36105216324389,G7400 S1000 .J35 F-03,?????: Map of East Asia
9590333,36105216324397,G7400 S1000 .J35 F-04,?????: Map of East Asia
9590333,36105216324405,G7400 S1000 .J35 F-05,?????: Map of East Asia
9590333,36105216324413,G7400 S1000 .J35 F-06,?????: Map of East Asia
9590333,36105216324421,G7400 S1000 .J35 F-07,?????: Map of East Asia
9590333,36105216324439,G7400 S1000 .J35 F-08,?????: Map of East Asia
9590333,36105216324447,G7400 S1000 .J35 F-09,?????: Map of East Asia
9590333,36105216324454,G7400 S1000 .J35 F-10,?????: Map of East Asia
9590333,36105216324462,G7400 S1000 .J35 F-12,?????: Map of East Asia
9590333,36105216324470,G7400 S1000 .J35 F-13,?????: Map of East Asia
9590333,36105216324488,G7400 S1000 .J35 F-14,?????: Map of East Asia
9590333,36105216324496,G7400 S1000 .J35 F-15,?????: Map of East Asia
9590333,36105216324504,G7400 S1000 .J35 F-16,?????: Map of East Asia
9590333,36105216324512,G7400 S1000 .J35 G-02,?????: Map of East Asia
9590333,36105216324520,G7400 S1000 .J35 G-03,?????: Map of East Asia
9590333,36105216324538,G7400 S1000 .J35 G-04,?????: Map of East Asia
9590333,36105216324546,G7400 S1000 .J35 G-05,?????: Map of East Asia
9590333,36105216324553,G7400 S1000 .J35 G-06,?????: Map of East Asia
9590333,36105216324561,G7400 S1000 .J35 G-07,?????: Map of East Asia
9590333,36105216324579,G7400 S1000 .J35 G-08,?????: Map of East Asia
9590333,36105216324587,G7400 S1000 .J35 G-09,?????: Map of East Asia
9590333,36105216324595,G7400 S1000 .J35 G-10,?????: Map of East Asia
9590333,36105216324603,G7400 S1000 .J35 G-11,?????: Map of East Asia
9590333,36105216324611,G7400 S1000 .J35 G-12,?????: Map of East Asia
9590333,36105216324629,G7400 S1000 .J35 G-13,?????: Map of East Asia
9590333,36105216324637,G7400 S1000 .J35 G-14,?????: Map of East Asia
9590333,36105216324645,G7400 S1000 .J35 G-15,?????: Map of East Asia
