Ckey,Call_Num,Symph_Bar,Druid,Purl,Title
2830111,G8005 S500 .I6 1-W,36105128117806,kk825md5744,https://purl.stanford.edu/kk825md5744,???????????? - Futsury? Indoshina Goj?manbunnoichi Zu : Carte de l'Indochine
2830111,G8005 S500 .I6 1-E,36105128117780,nv055tj8602,https://purl.stanford.edu/nv055tj8602,???????????? - Futsury? Indoshina Goj?manbunnoichi Zu : Carte de l'Indochine
2830111,G8005 S500 .I6 2-E,36105128117798,pr649pq5007,https://purl.stanford.edu/pr649pq5007,???????????? - Futsury? Indoshina Goj?manbunnoichi Zu : Carte de l'Indochine
2830111,G8005 S500 .I6 3-E,36105128117814,bd706dy5065,https://purl.stanford.edu/bd706dy5065,???????????? - Futsury? Indoshina Goj?manbunnoichi Zu : Carte de l'Indochine
2830111,G8005 S500 .I6 3-W,36105128117822,fg824jb3082,https://purl.stanford.edu/fg824jb3082,???????????? - Futsury? Indoshina Goj?manbunnoichi Zu : Carte de l'Indochine
2830111,G8005 S500 .I6 5-W,36105128117830,pt025yr5467,https://purl.stanford.edu/pt025yr5467,???????????? - Futsury? Indoshina Goj?manbunnoichi Zu : Carte de l'Indochine
2830111,G8005 S500 .I6 6-E,36105128117848,pz466yr6619,https://purl.stanford.edu/pz466yr6619,???????????? - Futsury? Indoshina Goj?manbunnoichi Zu : Carte de l'Indochine
2830111,G8005 S500 .I6 6-W,36105128117855,jq711sn3717,https://purl.stanford.edu/jq711sn3717,???????????? - Futsury? Indoshina Goj?manbunnoichi Zu : Carte de l'Indochine
2830111,G8005 S500 .I6 7,36105128117863,bd510qw8120,https://purl.stanford.edu/bd510qw8120,???????????? - Futsury? Indoshina Goj?manbunnoichi Zu : Carte de l'Indochine
2830111,G8005 S500 .I6 8-E,36105128117871,ss467wv6912,https://purl.stanford.edu/ss467wv6912,???????????? - Futsury? Indoshina Goj?manbunnoichi Zu : Carte de l'Indochine
2830111,G8005 S500 .I6 8-W,36105128118598,fv545tf4428,https://purl.stanford.edu/fv545tf4428,???????????? - Futsury? Indoshina Goj?manbunnoichi Zu : Carte de l'Indochine
2830111,G8005 S500 .I6 9-E,36105128118580,wt364kv9163,https://purl.stanford.edu/wt364kv9163,???????????? - Futsury? Indoshina Goj?manbunnoichi Zu : Carte de l'Indochine
2830111,G8005 S500 .I6 9-W,36105128118572,nc741rp2349,https://purl.stanford.edu/nc741rp2349,???????????? - Futsury? Indoshina Goj?manbunnoichi Zu : Carte de l'Indochine
2830111,G8005 S500 .I6 10-E,36105128118564,rc744hd5091,https://purl.stanford.edu/rc744hd5091,???????????? - Futsury? Indoshina Goj?manbunnoichi Zu : Carte de l'Indochine
2830111,G8005 S500 .I6 10-W,36105128118556,vz494jv6290,https://purl.stanford.edu/vz494jv6290,???????????? - Futsury? Indoshina Goj?manbunnoichi Zu : Carte de l'Indochine
2830111,G8005 S500 .I6 12-E,36105128118549,wn991gq4986,https://purl.stanford.edu/wn991gq4986,???????????? - Futsury? Indoshina Goj?manbunnoichi Zu : Carte de l'Indochine
2830111,G8005 S500 .I6 12-W,36105128118531,yc298rx9731,https://purl.stanford.edu/yc298rx9731,???????????? - Futsury? Indoshina Goj?manbunnoichi Zu : Carte de l'Indochine
2830111,G8005 S500 .I6 13-E,36105128118515,sm359xd9448,https://purl.stanford.edu/sm359xd9448,???????????? - Futsury? Indoshina Goj?manbunnoichi Zu : Carte de l'Indochine
2830111,G8005 S500 .I6 13-W,36105128118523,pd302nc8253,https://purl.stanford.edu/pd302nc8253,???????????? - Futsury? Indoshina Goj?manbunnoichi Zu : Carte de l'Indochine
2830111,G8005 S500 .I6 14-E,36105128118507,wx836tk4406,https://purl.stanford.edu/wx836tk4406,???????????? - Futsury? Indoshina Goj?manbunnoichi Zu : Carte de l'Indochine
2830111,G8005 S500 .I6 14-W,36105128118499,bx561ty7626,https://purl.stanford.edu/bx561ty7626,???????????? - Futsury? Indoshina Goj?manbunnoichi Zu : Carte de l'Indochine
2830111,G8005 S500 .I6 15-E,36105128118481,yd347nr8773,https://purl.stanford.edu/yd347nr8773,???????????? - Futsury? Indoshina Goj?manbunnoichi Zu : Carte de l'Indochine
2830111,G8005 S500 .I6 15-W,36105128117772,cs593fn7631,https://purl.stanford.edu/cs593fn7631,???????????? - Futsury? Indoshina Goj?manbunnoichi Zu : Carte de l'Indochine
2830111,G8005 S500 .I6 16-E,36105128118473,bd272hv9270,https://purl.stanford.edu/bd272hv9270,???????????? - Futsury? Indoshina Goj?manbunnoichi Zu : Carte de l'Indochine
2830111,G8005 S500 .I6 16-W,36105128118465,qg028tm8382,https://purl.stanford.edu/qg028tm8382,???????????? - Futsury? Indoshina Goj?manbunnoichi Zu : Carte de l'Indochine
2830111,G8005 S500 .I6 17-E,36105128118457,cx701vd3404,https://purl.stanford.edu/cx701vd3404,???????????? - Futsury? Indoshina Goj?manbunnoichi Zu : Carte de l'Indochine
2830111,G8005 S500 .I6 17-W,36105128118432,xf240sh1474,https://purl.stanford.edu/xf240sh1474,???????????? - Futsury? Indoshina Goj?manbunnoichi Zu : Carte de l'Indochine
2830111,G8005 S500 .I6 18-E,36105128118440,cc521jm5836,https://purl.stanford.edu/cc521jm5836,???????????? - Futsury? Indoshina Goj?manbunnoichi Zu : Carte de l'Indochine
2830111,G8005 S500 .I6 18-W,36105128118424,nr209jr4597,https://purl.stanford.edu/nr209jr4597,???????????? - Futsury? Indoshina Goj?manbunnoichi Zu : Carte de l'Indochine
2830111,G8005 S500 .I6 19-E,36105128118416,jc041xs5250,https://purl.stanford.edu/jc041xs5250,???????????? - Futsury? Indoshina Goj?manbunnoichi Zu : Carte de l'Indochine
2830111,G8005 S500 .I6 19-W,36105128118408,pf106nc8132,https://purl.stanford.edu/pf106nc8132,???????????? - Futsury? Indoshina Goj?manbunnoichi Zu : Carte de l'Indochine
2830111,G8005 S500 .I6 20-E,36105128118390,dc508fx9396,https://purl.stanford.edu/dc508fx9396,???????????? - Futsury? Indoshina Goj?manbunnoichi Zu : Carte de l'Indochine
2830111,G8005 S500 .I6 20-W,36105128118382,wn850xk0762,https://purl.stanford.edu/wn850xk0762,???????????? - Futsury? Indoshina Goj?manbunnoichi Zu : Carte de l'Indochine
2830111,G8005 S500 .I6 21-W,36105128118374,jp521kn5647,https://purl.stanford.edu/jp521kn5647,???????????? - Futsury? Indoshina Goj?manbunnoichi Zu : Carte de l'Indochine
