Ckey,Call_Num,Symph_Bar,Druid,Purl,Title
5733374,G4232 .P6 L4 1912 .C7 SHEET 42,36105118380414,cv609zt2600,https://purl.stanford.edu/cv609zt2600,"Kelp map: Pacific Coast, California"
5733374,G4232 .P6 L4 1912 .C7 SHEET 50,36105118380349,dp983gp4331,https://purl.stanford.edu/dp983gp4331,"Kelp map: Pacific Coast, California"
5733374,G4232 .P6 L4 1912 .C7 SHEET 52,36105118380323,dy380dq1837,https://purl.stanford.edu/dy380dq1837,"Kelp map: Pacific Coast, California"
5733374,G4232 .P6 L4 1912 .C7 SHEET 41,36105118380422,gp578qb0428,https://purl.stanford.edu/gp578qb0428,"Kelp map: Pacific Coast, California"
5733374,G4232 .P6 L4 1912 .C7 SHEET 32,36105118380554,hs121dt6594,https://purl.stanford.edu/hs121dt6594,"Kelp map: Pacific Coast, California"
5733374,G4232 .P6 L4 1912 .C7 SHEET 49,36105118380356,jr932bg8670,https://purl.stanford.edu/jr932bg8670,"Kelp map: Pacific Coast, California"
5733374,G4232 .P6 L4 1912 .C7 SHEET 46,36105118380372,kh756zn5453,https://purl.stanford.edu/kh756zn5453,"Kelp map: Pacific Coast, California"
5733374,G4232 .P6 L4 1912 .C7 SHEET 43,36105118380406,kp435vv1360,https://purl.stanford.edu/kp435vv1360,"Kelp map: Pacific Coast, California"
5733374,G4232 .P6 L4 1912 .C7 SHEET 29,36105118380588,kt741rz1896,https://purl.stanford.edu/kt741rz1896,"Kelp map: Pacific Coast, California"
5733374,G4232 .P6 L4 1912 .C7 SHEET 40,36105118380430,kx145pd0877,https://purl.stanford.edu/kx145pd0877,"Kelp map: Pacific Coast, California"
5733374,G4232 .P6 L4 1912 .C7 SHEET 27,36105118380521,md832zh1858,https://purl.stanford.edu/md832zh1858,"Kelp map: Pacific Coast, California"
5733374,G4232 .P6 L4 1912 .C7 SHEET 44,36105118380398,mf563wc5136,https://purl.stanford.edu/mf563wc5136,"Kelp map: Pacific Coast, California"
5733374,G4232 .P6 L4 1912 .C7 SHEET 31,36105118380562,nn905vc6598,https://purl.stanford.edu/nn905vc6598,"Kelp map: Pacific Coast, California"
5733374,G4232 .P6 L4 1912 .C7 SHEET 39,36105118380448,nw601zr7211,https://purl.stanford.edu/nw601zr7211,"Kelp map: Pacific Coast, California"
5733374,G4232 .P6 L4 1912 .C7 SHEET 30,36105118380570,pb600hd7181,https://purl.stanford.edu/pb600hd7181,"Kelp map: Pacific Coast, California"
5733374,G4232 .P6 L4 1912 .C7 SHEET 35,36105118380539,pk661rj0006,https://purl.stanford.edu/pk661rj0006,"Kelp map: Pacific Coast, California"
5733374,G4232 .P6 L4 1912 .C7 SHEET 38,36105118380455,pt072cm2601,https://purl.stanford.edu/pt072cm2601,"Kelp map: Pacific Coast, California"
5733374,G4232 .P6 L4 1912 .C7 SHEET 26,36105118380596,pv413mn8327,https://purl.stanford.edu/pv413mn8327,"Kelp map: Pacific Coast, California"
5733374,G4232 .P6 L4 1912 .C7 SHEET 51,36105118380331,qw988fw3662,https://purl.stanford.edu/qw988fw3662,"Kelp map: Pacific Coast, California"
5733374,G4232 .P6 L4 1912 .C7 SHEET 34,36105118380547,ss160vq1596,https://purl.stanford.edu/ss160vq1596,"Kelp map: Pacific Coast, California"
5733374,G4232 .P6 L4 1912 .C7 SHEET 37,36105118380463,tk287jf5434,https://purl.stanford.edu/tk287jf5434,"Kelp map: Pacific Coast, California"
5733374,G4232 .P6 L4 1912 .C7 SHEET 45,36105118380380,tz870qw9365,https://purl.stanford.edu/tz870qw9365,"Kelp map: Pacific Coast, California"
5733374,G4232 .P6 L4 1912 .C7 SHEET 36,36105118380471,wf824rd3531,https://purl.stanford.edu/wf824rd3531,"Kelp map: Pacific Coast, California"
5733374,G4232 .P6 L4 1912 .C7 SHEET 47,36105118380364,zs719sh9587,https://purl.stanford.edu/zs719sh9587,"Kelp map: Pacific Coast, California"
