Call_Num,Druid,Purl,Title,Symph_Bar,Ckey
G7910 S25 .J3 E-30 PROV.,mv134jb3705,https://purl.stanford.edu/mv134jb3705,二万五千分一地形圖[臺灣] - Niman-gosenbun no ichi chikeizu [Taiwan],36105221654754,10716764
G7910 S25 .J3 E-31 PROV.,xr947bh8677,https://purl.stanford.edu/xr947bh8677,二万五千分一地形圖[臺灣] - Niman-gosenbun no ichi chikeizu [Taiwan],36105221654762,10716764
G7910 S25 .J3 E-32 PROV.,mc124xp2617,https://purl.stanford.edu/mc124xp2617,二万五千分一地形圖[臺灣] - Niman-gosenbun no ichi chikeizu [Taiwan],36105221654770,10716764
G7910 S25 .J3 E-33 PROV.,gt652rn7203,https://purl.stanford.edu/gt652rn7203,二万五千分一地形圖[臺灣] - Niman-gosenbun no ichi chikeizu [Taiwan],36105221654788,10716764
G7910 S25 .J3 E-34 PROV.,gj877tg9712,https://purl.stanford.edu/gj877tg9712,二万五千分一地形圖[臺灣] - Niman-gosenbun no ichi chikeizu [Taiwan],36105221654796,10716764
G7910 S25 .J3 E-35,xv764xz7607,https://purl.stanford.edu/xv764xz7607,二万五千分一地形圖[臺灣] - Niman-gosenbun no ichi chikeizu [Taiwan],36105221654804,10716764
G7910 S25 .J3 F-1,kf754qh4749,https://purl.stanford.edu/kf754qh4749,二万五千分一地形圖[臺灣] - Niman-gosenbun no ichi chikeizu [Taiwan],36105221654812,10716764
G7910 S25 .J3 F-2,tb820vw8135,https://purl.stanford.edu/tb820vw8135,二万五千分一地形圖[臺灣] - Niman-gosenbun no ichi chikeizu [Taiwan],36105221654820,10716764
G7910 S25 .J3 F-4,xx918yz8273,https://purl.stanford.edu/xx918yz8273,二万五千分一地形圖[臺灣] - Niman-gosenbun no ichi chikeizu [Taiwan],36105221654838,10716764
G7910 S25 .J3 F-5,px431ds8637,https://purl.stanford.edu/px431ds8637,二万五千分一地形圖[臺灣] - Niman-gosenbun no ichi chikeizu [Taiwan],36105221654846,10716764
G7910 S25 .J3 F-6,vw519fc9585,https://purl.stanford.edu/vw519fc9585,二万五千分一地形圖[臺灣] - Niman-gosenbun no ichi chikeizu [Taiwan],36105221654853,10716764
G7910 S25 .J3 F-7,wf168qf6294,https://purl.stanford.edu/wf168qf6294,二万五千分一地形圖[臺灣] - Niman-gosenbun no ichi chikeizu [Taiwan],36105221654861,10716764
G7910 S25 .J3 F-8,vq805vh9570,https://purl.stanford.edu/vq805vh9570,二万五千分一地形圖[臺灣] - Niman-gosenbun no ichi chikeizu [Taiwan],36105221654879,10716764
G7910 S25 .J3 F-10,cm570gp9575,https://purl.stanford.edu/cm570gp9575,二万五千分一地形圖[臺灣] - Niman-gosenbun no ichi chikeizu [Taiwan],36105221654887,10716764
G7910 S25 .J3 F-11,rb231kn4390,https://purl.stanford.edu/rb231kn4390,二万五千分一地形圖[臺灣] - Niman-gosenbun no ichi chikeizu [Taiwan],36105221654895,10716764
G7910 S25 .J3 F-12,nm091fs5703,https://purl.stanford.edu/nm091fs5703,二万五千分一地形圖[臺灣] - Niman-gosenbun no ichi chikeizu [Taiwan],36105221654903,10716764
G7910 S25 .J3 F-13,nb239xt2136,https://purl.stanford.edu/nb239xt2136,二万五千分一地形圖[臺灣] - Niman-gosenbun no ichi chikeizu [Taiwan],36105221654911,10716764
G7910 S25 .J3 F-14,vd256hs5683,https://purl.stanford.edu/vd256hs5683,二万五千分一地形圖[臺灣] - Niman-gosenbun no ichi chikeizu [Taiwan],36105221654929,10716764
G7910 S25 .J3 F-16,pb829xv9243,https://purl.stanford.edu/pb829xv9243,二万五千分一地形圖[臺灣] - Niman-gosenbun no ichi chikeizu [Taiwan],36105221654937,10716764
G7910 S25 .J3 F-17,bv204hc4957,https://purl.stanford.edu/bv204hc4957,二万五千分一地形圖[臺灣] - Niman-gosenbun no ichi chikeizu [Taiwan],36105221654945,10716764
G7910 S25 .J3 F-18,gc720yy3339,https://purl.stanford.edu/gc720yy3339,二万五千分一地形圖[臺灣] - Niman-gosenbun no ichi chikeizu [Taiwan],36105221654952,10716764
G7910 S25 .J3 F-19,qh842qq9694,https://purl.stanford.edu/qh842qq9694,二万五千分一地形圖[臺灣] - Niman-gosenbun no ichi chikeizu [Taiwan],36105221654960,10716764
G7910 S25 .J3 G-6,ws890vn7279,https://purl.stanford.edu/ws890vn7279,二万五千分一地形圖[臺灣] - Niman-gosenbun no ichi chikeizu [Taiwan],36105221654978,10716764
G7910 S25 .J3 G-9,xt503cx9968,https://purl.stanford.edu/xt503cx9968,二万五千分一地形圖[臺灣] - Niman-gosenbun no ichi chikeizu [Taiwan],36105221654986,10716764
G7910 S25 .J3 G-10,qc247gc2968,https://purl.stanford.edu/qc247gc2968,二万五千分一地形圖[臺灣] - Niman-gosenbun no ichi chikeizu [Taiwan],36105221654994,10716764
G7910 S25 .J3 G-14,wt940xy4371,https://purl.stanford.edu/wt940xy4371,二万五千分一地形圖[臺灣] - Niman-gosenbun no ichi chikeizu [Taiwan],36105221655009,10716764
G7910 S25 .J3 G-15,mq122gv7993,https://purl.stanford.edu/mq122gv7993,二万五千分一地形圖[臺灣] - Niman-gosenbun no ichi chikeizu [Taiwan],36105221655017,10716764
G7910 S25 .J3 G-16,pf942wh7656,https://purl.stanford.edu/pf942wh7656,二万五千分一地形圖[臺灣] - Niman-gosenbun no ichi chikeizu [Taiwan],36105221655025,10716764
G7910 S25 .J3 H-1,nd858cv5991,https://purl.stanford.edu/nd858cv5991,二万五千分一地形圖[臺灣] - Niman-gosenbun no ichi chikeizu [Taiwan],36105221655033,10716764
G7910 S25 .J3 H-3,hx971rg9712,https://purl.stanford.edu/hx971rg9712,二万五千分一地形圖[臺灣] - Niman-gosenbun no ichi chikeizu [Taiwan],36105221655041,10716764
G7910 S25 .J3 H-5,xp342zk0909,https://purl.stanford.edu/xp342zk0909,二万五千分一地形圖[臺灣] - Niman-gosenbun no ichi chikeizu [Taiwan],36105221655058,10716764
