Ckey,Symph_Bar,Call_Num,Label
8917597,36105216341136,G7960 S500 .J3 1-1,Goj?manbun no ichi yochizu
8917597,36105216274519,G7960 S500 .J3 2-2,Goj?manbun no ichi yochizu
8917597,36105216274501,G7960 S500 .J3 2-3,Goj?manbun no ichi yochizu
8917597,36105216274493,G7960 S500 .J3 3-3,Goj?manbun no ichi yochizu
8917597,36105216274485,G7960 S500 .J3 4-4,Goj?manbun no ichi yochizu
8917597,36105216274451,G7960 S500 .J3 5-5,Goj?manbun no ichi yochizu
8917597,36105216274444,G7960 S500 .J3 5-6,Goj?manbun no ichi yochizu
8917597,36105216274477,G7960 S500 .J3 6-4,Goj?manbun no ichi yochizu
8917597,36105216274469,G7960 S500 .J3 7-4,Goj?manbun no ichi yochizu
8917597,36105216274568,G7960 S500 .J3 7-6,Goj?manbun no ichi yochizu
8917597,36105216274550,G7960 S500 .J3 7-8,Goj?manbun no ichi yochizu
8917597,36105216274428,G7960 S500 .J3 7-9,Goj?manbun no ichi yochizu
8917597,36105216274410,G7960 S500 .J3 7-13,Goj?manbun no ichi yochizu
8917597,36105216274402,G7960 S500 .J3 7-14,Goj?manbun no ichi yochizu
8917597,36105216274527,G7960 S500 .J3 7-15,Goj?manbun no ichi yochizu
8917597,36105216275581,G7960 S500 .J3 7-16,Goj?manbun no ichi yochizu
8917597,36105216275532,G7960 S500 .J3 7-17,Goj?manbun no ichi yochizu
8917597,36105216274436,G7960 S500 .J3 8-6,Goj?manbun no ichi yochizu
8917597,36105216274543,G7960 S500 .J3 8-12,Goj?manbun no ichi yochizu
8917597,36105216341144,G7960 S500 .J3 11-9,Goj?manbun no ichi yochizu
8917597,36105216341151,G7960 S500 .J3 12-8,Goj?manbun no ichi yochizu
8917597,36105216341169,G7960 S500 .J3 12-11,Goj?manbun no ichi yochizu
8917597,36105216274535,G7960 S500 .J3 12-14,Goj?manbun no ichi yochizu
8917597,36105216275599,G7960 S500 .J3 12-15,Goj?manbun no ichi yochizu
8917597,36105216275573,G7960 S500 .J3 12-16,Goj?manbun no ichi yochizu
8917597,36105216275565,G7960 S500 .J3 13-16,Goj?manbun no ichi yochizu
8917597,36105216275524,G7960 S500 .J3 13-17,Goj?manbun no ichi yochizu
8917597,36105216275557,G7960 S500 .J3 14-16,Goj?manbun no ichi yochizu
8917597,36105216275516,G7960 S500 .J3 14-17,Goj?manbun no ichi yochizu
8917597,36105216275540,G7960 S500 .J3 15-16,Goj?manbun no ichi yochizu
