Ckey,Symph_Bar,Call_Num,Label
10454676,36105221048395,G7910 S20 .J3 B2-4,H?zu Genzu
10454676,36105221048676,G7910 S20 .J3 B2-5,H?zu Genzu
10454676,36105221048684,G7910 S20 .J3 B2-9,H?zu Genzu
10454676,36105221048692,G7910 S20 .J3 B2-10,H?zu Genzu
10454676,36105221048700,G7910 S20 .J3 B2-13,H?zu Genzu
10454676,36105221048718,G7910 S20 .J3 B2-14,H?zu Genzu
10454676,36105221048726,G7910 S20 .J3 B2-15,H?zu Genzu
10454676,36105221048734,G7910 S20 .J3 B2-16,H?zu Genzu
10454676,36105221048742,G7910 S20 .J3 B2-17,H?zu Genzu
10454676,36105221048759,G7910 S20 .J3 B2-18,H?zu Genzu
10454676,36105221048767,G7910 S20 .J3 B2-19,H?zu Genzu
10454676,36105221048775,G7910 S20 .J3 B2-20,H?zu Genzu
10454676,36105221048783,G7910 S20 .J3 D10-20,H?zu Genzu
10454676,36105221048791,G7910 S20 .J3 D10-21,H?zu Genzu
10454676,36105221048809,G7910 S20 .J3 D10-22,H?zu Genzu
10454676,36105221048817,G7910 S20 .J3 D10-23,H?zu Genzu
10454676,36105221048825,G7910 S20 .J3 E9-4,H?zu Genzu
10454676,36105221048833,G7910 S20 .J3 E9-5,H?zu Genzu
10454676,36105221048841,G7910 S20 .J3 E9-9,H?zu Genzu
10454676,36105221048858,G7910 S20 .J3 E9-10,H?zu Genzu
10454676,36105221048866,G7910 S20 .J3 E9-13,H?zu Genzu
10454676,36105221048874,G7910 S20 .J3 E9-14,H?zu Genzu
10454676,36105221048882,G7910 S20 .J3 E9-15,H?zu Genzu
10454676,36105221048890,G7910 S20 .J3 E10-1,H?zu Genzu
10454676,36105221048908,G7910 S20 .J3 E10-2,H?zu Genzu
10454676,36105221048916,G7910 S20 .J3 E10-3,H?zu Genzu
10454676,36105221048924,G7910 S20 .J3 E10-4,H?zu Genzu
10454676,36105221048932,G7910 S20 .J3 E10-6,H?zu Genzu
10454676,36105221048940,G7910 S20 .J3 E10-7,H?zu Genzu
10454676,36105221048957,G7910 S20 .J3 E10-8,H?zu Genzu
10454676,36105221048965,G7910 S20 .J3 E10-11,H?zu Genzu
10454676,36105221048973,G7910 S20 .J3 E10-12,H?zu Genzu
10454676,36105221048981,G7910 S20 .J3 F6-20,H?zu Genzu
10454676,36105221048999,G7910 S20 .J3 F6-24,H?zu Genzu
10454676,36105221049005,G7910 S20 .J3 F6-25,H?zu Genzu
10454676,36105221049013,G7910 S20 .J3 F7-13,H?zu Genzu
10454676,36105221049021,G7910 S20 .J3 F7-16,H?zu Genzu
10454676,36105221049039,G7910 S20 .J3 F7-17,H?zu Genzu
10454676,36105221049047,G7910 S20 .J3 F7-18,H?zu Genzu
10454676,36105221049054,G7910 S20 .J3 F7-21,H?zu Genzu
10454676,36105221049062,G7910 S20 .J3 F7-22,H?zu Genzu
10454676,36105221049070,G7910 S20 .J3 F7-23,H?zu Genzu
10454676,36105221049088,G7910 S20 .J3 F7-25,H?zu Genzu
10454676,36105221049096,G7910 S20 .J3 F8-17,H?zu Genzu
10454676,36105221049104,G7910 S20 .J3 F8-21,H?zu Genzu
10454676,36105221049112,G7910 S20 .J3 F8-22,H?zu Genzu
10454676,36105221049120,G7910 S20 .J3 G7-1,H?zu Genzu
10454676,36105221049138,G7910 S20 .J3 G7-2,H?zu Genzu
10454676,36105221049146,G7910 S20 .J3 G7-4,H?zu Genzu
10454676,36105221049153,G7910 S20 .J3 G7-5,H?zu Genzu
10454676,36105221049161,G7910 S20 .J3 G7-10,H?zu Genzu
10454676,36105221049179,G7910 S20 .J3 G8-1,H?zu Genzu
10454676,36105221049187,G7910 S20 .J3 G8-2,H?zu Genzu
10454676,36105221049195,G7910 S20 .J3 G8-3,H?zu Genzu
10454676,36105221049203,G7910 S20 .J3 G8-6,H?zu Genzu
