Ckey,Symph_Bar,Call_Num,Label
10557564,36105221065639,G8100 S100 .J3 13RO-114,K?ch? shashin sokury? y?zu Boruneo j?manbun no ichizu
10557564,36105221066728,G8100 S100 .J3 13RO-115,K?ch? shashin sokury? y?zu Boruneo j?manbun no ichizu
10557564,36105221066736,G8100 S100 .J3 13RO-124,K?ch? shashin sokury? y?zu Boruneo j?manbun no ichizu
10557564,36105221066744,G8100 S100 .J3 13RO-125,K?ch? shashin sokury? y?zu Boruneo j?manbun no ichizu
10557564,36105221066751,G8100 S100 .J3 13RO-126,K?ch? shashin sokury? y?zu Boruneo j?manbun no ichizu
10557564,36105221066769,G8100 S100 .J3 13RO-133,K?ch? shashin sokury? y?zu Boruneo j?manbun no ichizu
10557564,36105221066777,G8100 S100 .J3 13RO-134,K?ch? shashin sokury? y?zu Boruneo j?manbun no ichizu
10557564,36105221066785,G8100 S100 .J3 13RO-135,K?ch? shashin sokury? y?zu Boruneo j?manbun no ichizu
10557564,36105221066793,G8100 S100 .J3 13RO-136,K?ch? shashin sokury? y?zu Boruneo j?manbun no ichizu
10557564,36105221066801,G8100 S100 .J3 13RO-138T,K?ch? shashin sokury? y?zu Boruneo j?manbun no ichizu
10557564,36105221066819,G8100 S100 .J3 13RO-141,K?ch? shashin sokury? y?zu Boruneo j?manbun no ichizu
10557564,36105221066827,G8100 S100 .J3 13RO-143,K?ch? shashin sokury? y?zu Boruneo j?manbun no ichizu
10557564,36105221066835,G8100 S100 .J3 13RO-151,K?ch? shashin sokury? y?zu Boruneo j?manbun no ichizu
10557564,36105221066843,G8100 S100 .J3 13RO-152,K?ch? shashin sokury? y?zu Boruneo j?manbun no ichizu
10557564,36105221066850,G8100 S100 .J3 13RO-153T,K?ch? shashin sokury? y?zu Boruneo j?manbun no ichizu
10557564,36105221066868,G8100 S100 .J3 13RO-161,K?ch? shashin sokury? y?zu Boruneo j?manbun no ichizu
10557564,36105221066876,G8100 S100 .J3 13RO-162,K?ch? shashin sokury? y?zu Boruneo j?manbun no ichizu
10557564,36105221066884,G8100 S100 .J3 13RO-163T,K?ch? shashin sokury? y?zu Boruneo j?manbun no ichizu
10557564,36105221066892,G8100 S100 .J3 13RO-171R,K?ch? shashin sokury? y?zu Boruneo j?manbun no ichizu
10557564,36105221066900,G8100 S100 .J3 13HA-159,K?ch? shashin sokury? y?zu Boruneo j?manbun no ichizu
10557564,36105221066918,G8100 S100 .J3 13HA-160,K?ch? shashin sokury? y?zu Boruneo j?manbun no ichizu
10557564,36105221066926,G8100 S100 .J3 13HA-169,K?ch? shashin sokury? y?zu Boruneo j?manbun no ichizu
10557564,36105221066934,G8100 S100 .J3 13HA-170,K?ch? shashin sokury? y?zu Boruneo j?manbun no ichizu
