Ckey,Symph_Bar,Call_Num,Label
10550792,36105221663417,G8064 .T115 S50 .J3 SHEET 1,Gomanbunnoichi chikeizu Takuroban kinb?
10550792,36105221660777,G8064 .T115 S50 .J3 SHEET 2,Gomanbunnoichi chikeizu Takuroban kinb?
10550792,36105221660785,G8064 .T115 S50 .J3 SHEET 3,Gomanbunnoichi chikeizu Takuroban kinb?
10550792,36105221660793,G8064 .T115 S50 .J3 SHEET 4,Gomanbunnoichi chikeizu Takuroban kinb?
10550792,36105221660801,G8064 .T115 S50 .J3 SHEET 6,Gomanbunnoichi chikeizu Takuroban kinb?
10550792,36105221660819,G8064 .T115 S50 .J3 SHEET 7,Gomanbunnoichi chikeizu Takuroban kinb?
