Call_Num,Druid,Purl,Title,Symph_Bar,Ckey
G7271 .P6 S1000 .J3 SHEET A-2,vt600mc9703,https://purl.stanford.edu/vt600mc9703,[North Asia] 百万分一航空圖 - [North Asia] Hyakumanbunnoichi Kōkūzu,36105221660975,10563570
G7271 .P6 S1000 .J3 SHEET B-1,cq619vr6256,https://purl.stanford.edu/cq619vr6256,[North Asia] 百万分一航空圖 - [North Asia] Hyakumanbunnoichi Kōkūzu,36105221660983,10563570
G7271 .P6 S1000 .J3 SHEET B-2,jz005sg8499,https://purl.stanford.edu/jz005sg8499,[North Asia] 百万分一航空圖 - [North Asia] Hyakumanbunnoichi Kōkūzu,36105221660991,10563570
G7271 .P6 S1000 .J3 SHEET B-3,kf669fs0987,https://purl.stanford.edu/kf669fs0987,[North Asia] 百万分一航空圖 - [North Asia] Hyakumanbunnoichi Kōkūzu,36105221661007,10563570
G7271 .P6 S1000 .J3 SHEET B-4,bg386tx7155,https://purl.stanford.edu/bg386tx7155,[North Asia] 百万分一航空圖 - [North Asia] Hyakumanbunnoichi Kōkūzu,36105221661015,10563570
G7271 .P6 S1000 .J3 SHEET C,fv736rh1435,https://purl.stanford.edu/fv736rh1435,[North Asia] 百万分一航空圖 - [North Asia] Hyakumanbunnoichi Kōkūzu,36105221661023,10563570
G7271 .P6 S1000 .J3 SHEET D,zy887sw9885,https://purl.stanford.edu/zy887sw9885,[North Asia] 百万分一航空圖 - [North Asia] Hyakumanbunnoichi Kōkūzu,36105221661031,10563570
G7801 .P6 S2000 .J28 SHEET 1,qf331pm3870,https://purl.stanford.edu/qf331pm3870,二百万分一航空圖 - Nihyakumanbun no ichi kōkūzu,36105221047447,10436352
G7801 .P6 S2000 .J28 SHEET 3,vr613fz3318,https://purl.stanford.edu/vr613fz3318,二百万分一航空圖 - Nihyakumanbun no ichi kōkūzu,36105221047454,10436352
G7801 .P6 S2000 .J28 SHEET 5,bh383tr4608,https://purl.stanford.edu/bh383tr4608,二百万分一航空圖 - Nihyakumanbun no ichi kōkūzu,36105221047462,10436352
G7801 .P6 S2000 .J28 SHEET 6,rj654dt3454,https://purl.stanford.edu/rj654dt3454,二百万分一航空圖 - Nihyakumanbun no ichi kōkūzu,36105221047470,10436352
G7801 .P6 S2000 .J28 SHEET 7,tj760ry5586,https://purl.stanford.edu/tj760ry5586,二百万分一航空圖 - Nihyakumanbun no ichi kōkūzu,36105221047488,10436352
G7801 .P6 S2000 .J28 SHEET 8,rw478sz0083,https://purl.stanford.edu/rw478sz0083,二百万分一航空圖 - Nihyakumanbun no ichi kōkūzu,36105221047496,10436352
G7801 .P6 S2000 .J28 SHEET 9,xq929xc1250,https://purl.stanford.edu/xq929xc1250,二百万分一航空圖 - Nihyakumanbun no ichi kōkūzu,36105221047504,10436352
G8062 .L8 S50 .J31 SHEET 67,jz121zq7991,https://purl.stanford.edu/jz121zq7991,假製呂宋島五万分一圖 - Kasei Rusontō Gomanbunnoichi Zu,36105221663383,10553717
G8062 .L8 S50 .J31 SHEET 68,hm237hx3114,https://purl.stanford.edu/hm237hx3114,假製呂宋島五万分一圖 - Kasei Rusontō Gomanbunnoichi Zu,36105221660637,10553717
G8062 .L8 S50 .J31 SHEET 71,nv458pf6036,https://purl.stanford.edu/nv458pf6036,假製呂宋島五万分一圖 - Kasei Rusontō Gomanbunnoichi Zu,36105221660645,10553717
G8062 .L8 S50 .J31 SHEET 72,pw896wg5789,https://purl.stanford.edu/pw896wg5789,假製呂宋島五万分一圖 - Kasei Rusontō Gomanbunnoichi Zu,36105221660652,10553717
G8062 .L8 S50 .J31 SHEET 73,ss764jd5548,https://purl.stanford.edu/ss764jd5548,假製呂宋島五万分一圖 - Kasei Rusontō Gomanbunnoichi Zu,36105221660660,10553717
G8000 S2000 .J3 SHEET 1,kn203nd7912,https://purl.stanford.edu/kn203nd7912,二百万分一南方圖 - Nihyakumanbunnoichi Nanpōzu,36105221663391,10496422
G8000 S2000 .J3 SHEET 2,hj824jq0099,https://purl.stanford.edu/hj824jq0099,二百万分一南方圖 - Nihyakumanbunnoichi Nanpōzu,36105221661049,10496422
G8000 S2000 .J3 SHEET 3,zp524dh1068,https://purl.stanford.edu/zp524dh1068,二百万分一南方圖 - Nihyakumanbunnoichi Nanpōzu,36105221661056,10496422
G8000 S2000 .J3 SHEET 4,ny954nz7433,https://purl.stanford.edu/ny954nz7433,二百万分一南方圖 - Nihyakumanbunnoichi Nanpōzu,36105221661064,10496422
G8000 S2000 .J3 SHEET 5,dj643nr8775,https://purl.stanford.edu/dj643nr8775,二百万分一南方圖 - Nihyakumanbunnoichi Nanpōzu,36105221661072,10496422
G8000 S2000 .J3 SHEET 6,jw239nc5204,https://purl.stanford.edu/jw239nc5204,二百万分一南方圖 - Nihyakumanbunnoichi Nanpōzu,36105221661080,10496422
G8000 S2000 .J3 SHEET 7,xt947nn2262,https://purl.stanford.edu/xt947nn2262,二百万分一南方圖 - Nihyakumanbunnoichi Nanpōzu,36105221661098,10496422
G8000 S2000 .J3 SHEET 8,xw634zh3059,https://purl.stanford.edu/xw634zh3059,二百万分一南方圖 - Nihyakumanbunnoichi Nanpōzu,36105221661106,10496422
G8000 S2000 .J3 SHEET 8 ED.2,qp658xp4271,https://purl.stanford.edu/qp658xp4271,二百万分一南方圖 - Nihyakumanbunnoichi Nanpōzu,36105221661114,10496422
G7950 S500 .J3 SHEET 3,gc020dz5714,https://purl.stanford.edu/gc020dz5714,集成二十万分一帝國圖 - Shūsei nijūmanbunnoichi teikokuzu,36105221065738,10553907
G7950 S500 .J3 SHEET 7,cn909jv6855,https://purl.stanford.edu/cn909jv6855,集成二十万分一帝國圖 - Shūsei nijūmanbunnoichi teikokuzu,36105221089647,10553907
G7950 S500 .J3 SHEET 9,fn211bv1833,https://purl.stanford.edu/fn211bv1833,集成二十万分一帝國圖 - Shūsei nijūmanbunnoichi teikokuzu,36105221089654,10553907
G7950 S500 .J3 SHEET 10,gw275tp2498,https://purl.stanford.edu/gw275tp2498,集成二十万分一帝國圖 - Shūsei nijūmanbunnoichi teikokuzu,36105221089662,10553907
G7950 S500 .J3 SHEET 26,ts436bw2773,https://purl.stanford.edu/ts436bw2773,集成二十万分一帝國圖 - Shūsei nijūmanbunnoichi teikokuzu,36105221089670,10553907
G7950 S500 .J3 SHEET 27,qh632ws2818,https://purl.stanford.edu/qh632ws2818,集成二十万分一帝國圖 - Shūsei nijūmanbunnoichi teikokuzu,36105221089688,10553907
G9412 .S3 S100 .J3,gc640vh9797,https://purl.stanford.edu/gc640vh9797,サイパン島 - Saipantō,36105221663045,10652528
G9410 1944 .J3,vt197hd5731,https://purl.stanford.edu/vt197hd5731,十万分一グァム島附近 - Jūmanbunnoichi Guamutō fukin.,36105221663136,10652405
G9440 1944 .J3,sf484dd2736,https://purl.stanford.edu/sf484dd2736,十万分一トラック島附近 (其三) - Jūmanbunnoichi Torakkutō fukin (sono 3),36105221663144,10652458
G7830 S500 .J35,ff601ms8965,https://purl.stanford.edu/ff601ms8965,五十万分一東部國境近傍圖 - Gojumanbunnoichi tōbu kokkyō kinbōzu,36105221656247,10745962
G7323 .K5P6 S1000 .J3 SHEET 8,nr357ph7571,https://purl.stanford.edu/nr357ph7571,百万分一圖 - Hyakumanbunnoichi zu,36105221663037,10652573
