Ckey,Symph_Bar,Call_Num,Label
10425332,36105221041317,G9422 .P6 S25 .J3 SHEET 1,Niman-gosenbun no ichi chikeizu Ponapet?
10425332,36105216213764,G9422 .P6 S25 .J3 SHEET 2,Niman-gosenbun no ichi chikeizu Ponapet?
10425332,36105216213772,G9422 .P6 S25 .J3 SHEET 3,Niman-gosenbun no ichi chikeizu Ponapet?
10425332,36105216213780,G9422 .P6 S25 .J3 SHEET 4,Niman-gosenbun no ichi chikeizu Ponapet?
10425332,36105216213798,G9422 .P6 S25 .J3 SHEET 5,Niman-gosenbun no ichi chikeizu Ponapet?
10425332,36105221037802,G9422 .P6 S25 .J3 SHEET 6,Niman-gosenbun no ichi chikeizu Ponapet?
10425332,36105221037810,G9422 .P6 S25 .J3 SHEET 7,Niman-gosenbun no ichi chikeizu Ponapet?
10425332,36105221037828,G9422 .P6 S25 .J3 SHEET 8,Niman-gosenbun no ichi chikeizu Ponapet?
10425332,36105221037836,G9422 .P6 S25 .J3 SHEET 9,Niman-gosenbun no ichi chikeizu Ponapet?
10425332,36105221037844,G9422 .P6 S25 .J3 SHEET 10,Niman-gosenbun no ichi chikeizu Ponapet?
10425332,36105221037851,G9422 .P6 S25 .J3 SHEET 11,Niman-gosenbun no ichi chikeizu Ponapet?
10425332,36105221037869,G9422 .P6 S25 .J3 SHEET 12,Niman-gosenbun no ichi chikeizu Ponapet?
