Ckey,Druid,Title,Purl,Symph_Bar,Call_Num
2925791,dx224yw1712,"San Juan, San Benito Co., California : May 1926.",https://purl.stanford.edu/dx224yw1712,36105006107689,G4364 .S613 1926 .S3 SHEET1
2925791,cf693pd6156,"San Juan, San Benito Co., California : May 1926.",https://purl.stanford.edu/cf693pd6156,36105006107697,G4364 .S613 1926 .S3 SHEET2
