"Druid","Purl","Title","Catkey","Barcode"
"wq108wn7697","https://purl.stanford.edu/wq108wn7697","[China]","8442372","36105131139086"
"wq487ts3069","https://purl.stanford.edu/wq487ts3069","[China]","8442372","36105131139003"
"wr335ym6651","https://purl.stanford.edu/wr335ym6651","[China]","8442372","36105131138740"
"wv350fg8179","https://purl.stanford.edu/wv350fg8179","[China]","8442372","36105131139383"
"wy845gv9003","https://purl.stanford.edu/wy845gv9003","[China]","8442372","36105131139045"
"xj127hd7289","https://purl.stanford.edu/xj127hd7289","[China]","8442372","36105131138823"
"xq614tv3161","https://purl.stanford.edu/xq614tv3161","[China]","8442372","36105131138906"
"yc426yv7540","https://purl.stanford.edu/yc426yv7540","[China]","8442372","36105131138989"
"yc786ws7396","https://purl.stanford.edu/yc786ws7396","[China]","8442372","36105131139334"
"yc893cc7107","https://purl.stanford.edu/yc893cc7107","[China]","8442372","36105131139169"
"yd582qj9643","https://purl.stanford.edu/yd582qj9643","[China]","8442372","36105131139102"
"yf045wq1867","https://purl.stanford.edu/yf045wq1867","[China]","8442372","36105131139425"
"yh294qr4238","https://purl.stanford.edu/yh294qr4238","[China]","8442372","36105131138732"
"yp651kz9712","https://purl.stanford.edu/yp651kz9712","[China]","8442372","36105131138799"
"yt526rq0405","https://purl.stanford.edu/yt526rq0405","[China]","8442372","36105131139490"
"yt559hc6196","https://purl.stanford.edu/yt559hc6196","[China]","8442372","36105131138807"
"zb759yh2743","https://purl.stanford.edu/zb759yh2743","[China]","8442372","36105131139029"
"zf636px6308","https://purl.stanford.edu/zf636px6308","[China]","8442372","36105131138666"
"zh930xb4145","https://purl.stanford.edu/zh930xb4145","[China]","8442372","36105131139268"
"zp899fx3278","https://purl.stanford.edu/zp899fx3278","[China]","8442372","36105131139144"
"zx774wd6020","https://purl.stanford.edu/zx774wd6020","[China]","8442372","36105131139482"
