Ckey,Call_Num,Symph_Bar,Druid,Purl,Title
8442372,G7820 S50 .G8 F-48-17-3,36105131138633,ky188vt1235,https://purl.stanford.edu/ky188vt1235,[China]
8442372,G7820 S50 .G8 F-48-18-1,36105131138641,dr490sj9286,https://purl.stanford.edu/dr490sj9286,[China]
8442372,G7820 S50 .G8 F-48-18-2,36105131138658,bz940cx7138,https://purl.stanford.edu/bz940cx7138,[China]
8442372,G7820 S50 .G8 F-48-19-1,36105131138666,zf636px6308,https://purl.stanford.edu/zf636px6308,[China]
8442372,G7820 S50 .G8 F-48-19-2,36105131138674,ny519qz7141,https://purl.stanford.edu/ny519qz7141,[China]
8442372,G7820 S50 .G8 F-48-19-3,36105131138682,cp830hb1171,https://purl.stanford.edu/cp830hb1171,[China]
8442372,G7820 S50 .G8 F-48-19-4,36105131138690,mk020sf2494,https://purl.stanford.edu/mk020sf2494,[China]
8442372,G7820 S50 .G8 F-48-20-1,36105131138708,cf626sz5600,https://purl.stanford.edu/cf626sz5600,[China]
8442372,G7820 S50 .G8 F-48-20-2,36105131138716,vx435zg3471,https://purl.stanford.edu/vx435zg3471,[China]
8442372,G7820 S50 .G8 F-48-20-3,36105131138724,fg993mg4906,https://purl.stanford.edu/fg993mg4906,[China]
8442372,G7820 S50 .G8 F-48-20-4,36105131138732,yh294qr4238,https://purl.stanford.edu/yh294qr4238,[China]
8442372,G7820 S50 .G8 G-47-6-4,36105131138740,wr335ym6651,https://purl.stanford.edu/wr335ym6651,[China]
8442372,G7820 S50 .G8 G-47-21-3,36105131138757,ds438gd5452,https://purl.stanford.edu/ds438gd5452,[China]
8442372,G7820 S50 .G8 G-47-21-4,36105131138765,nc140mb6612,https://purl.stanford.edu/nc140mb6612,[China]
8442372,G7820 S50 .G8 G-47-22-1,36105131138773,tj086qr3858,https://purl.stanford.edu/tj086qr3858,[China]
8442372,G7820 S50 .G8 G-47-22-2,36105131138781,rr364tq9058,https://purl.stanford.edu/rr364tq9058,[China]
8442372,G7820 S50 .G8 G-47-22-3,36105131138799,yp651kz9712,https://purl.stanford.edu/yp651kz9712,[China]
8442372,G7820 S50 .G8 G-47-22-4,36105131138807,yt559hc6196,https://purl.stanford.edu/yt559hc6196,[China]
8442372,G7820 S50 .G8 G-47-23-1,36105131138815,hm392ks4706,https://purl.stanford.edu/hm392ks4706,[China]
8442372,G7820 S50 .G8 G-47-23-2,36105131138823,xj127hd7289,https://purl.stanford.edu/xj127hd7289,[China]
8442372,G7820 S50 .G8 G-47-23-3,36105131138831,sw957gt2391,https://purl.stanford.edu/sw957gt2391,[China]
8442372,G7820 S50 .G8 G-47-23-4,36105131138849,md603sc3664,https://purl.stanford.edu/md603sc3664,[China]
8442372,G7820 S50 .G8 G-47-42-4,36105131138856,jg896mw9379,https://purl.stanford.edu/jg896mw9379,[China]
8442372,G7820 S50 .G8 G-47-47-3,36105131138864,gq550yt3040,https://purl.stanford.edu/gq550yt3040,[China]
8442372,G7820 S50 .G8 G-47-47-4,36105131138872,qy480bg8088,https://purl.stanford.edu/qy480bg8088,[China]
8442372,G7820 S50 .G8 G-47-77-4,36105131138880,mp152tq3012,https://purl.stanford.edu/mp152tq3012,[China]
8442372,G7820 S50 .G8 G-47-84-4,36105131138898,sv578df9618,https://purl.stanford.edu/sv578df9618,[China]
8442372,G7820 S50 .G8 G-47-96-2,36105131138906,xq614tv3161,https://purl.stanford.edu/xq614tv3161,[China]
8442372,G7820 S50 .G8 G-47-96-3,36105131138914,hs278rw2442,https://purl.stanford.edu/hs278rw2442,[China]
8442372,G7820 S50 .G8 G-47-96-4,36105131138922,dh045ds9475,https://purl.stanford.edu/dh045ds9475,[China]
8442372,G7820 S50 .G8 G-47-108-1,36105131138930,js347st6832,https://purl.stanford.edu/js347st6832,[China]
8442372,G7820 S50 .G8 G-47-108-2,36105131138948,fd055hf5499,https://purl.stanford.edu/fd055hf5499,[China]
8442372,G7820 S50 .G8 G-47-108-4,36105131138955,ct248bw1564,https://purl.stanford.edu/ct248bw1564,[China]
8442372,G7820 S50 .G8 G-48-4-3,36105131138963,km499ws3124,https://purl.stanford.edu/km499ws3124,[China]
8442372,G7820 S50 .G8 G-48-4-4,36105131138971,vq544pm6733,https://purl.stanford.edu/vq544pm6733,[China]
8442372,G7820 S50 .G8 G-48-16-3,36105131138989,yc426yv7540,https://purl.stanford.edu/yc426yv7540,[China]
8442372,G7820 S50 .G8 G-48-25-2,36105131138997,rn653tx4001,https://purl.stanford.edu/rn653tx4001,[China]
8442372,G7820 S50 .G8 G-48-25-3,36105131139003,wq487ts3069,https://purl.stanford.edu/wq487ts3069,[China]
8442372,G7820 S50 .G8 G-48-25-4,36105131139011,bt676jc3840,https://purl.stanford.edu/bt676jc3840,[China]
8442372,G7820 S50 .G8 G-48-37-1,36105131139029,zb759yh2743,https://purl.stanford.edu/zb759yh2743,[China]
8442372,G7820 S50 .G8 G-48-37-3,36105131139037,wf205pf5992,https://purl.stanford.edu/wf205pf5992,[China]
8442372,G7820 S50 .G8 G-48-97-1,36105131139045,wy845gv9003,https://purl.stanford.edu/wy845gv9003,[China]
8442372,G7820 S50 .G8 H-46-114-1,36105131139052,rg478gv5554,https://purl.stanford.edu/rg478gv5554,[China]
8442372,G7820 S50 .G8 H-46-114-2,36105131139060,wh277yc5390,https://purl.stanford.edu/wh277yc5390,[China]
8442372,G7820 S50 .G8 H-46-114-3,36105131139078,fn913zf4161,https://purl.stanford.edu/fn913zf4161,[China]
