Call_Num,Druid,Purl,Title,Symph_Bar,Ckey
G7960 S50 .J31 SHEET 45,fs034bk1581,https://purl.stanford.edu/fs034bk1581,集成五万分一地形圖 - Shūsei gomanbun no ichi chikeizu,36105221652162,8103638
G7960 S50 .J31 SHEET 70-W,xs439pb0869,https://purl.stanford.edu/xs439pb0869,集成五万分一地形圖 - Shūsei gomanbun no ichi chikeizu,36105221652170,8103638
G7960 S50 .J31 SHEET 81-W,zf367tm8257,https://purl.stanford.edu/zf367tm8257,集成五万分一地形圖 - Shūsei gomanbun no ichi chikeizu,36105221652188,8103638
G7960 S50 .J31 SHEET 88-W,rz230vx7164,https://purl.stanford.edu/rz230vx7164,集成五万分一地形圖 - Shūsei gomanbun no ichi chikeizu,36105221652196,8103638
G7960 S50 .J31 SHEET 97-E,dt402fq2611,https://purl.stanford.edu/dt402fq2611,集成五万分一地形圖 - Shūsei gomanbun no ichi chikeizu,36105221660603,8103638
G7960 S50 .J31 SHEET 94,bp860fm6456,https://purl.stanford.edu/bp860fm6456,集成五万分一地形圖 - Shūsei gomanbun no ichi chikeizu,36105221660611,8103638
G7960 S50 .J31 SHEET 144,qs391pp8262,https://purl.stanford.edu/qs391pp8262,集成五万分一地形圖 - Shūsei gomanbun no ichi chikeizu,36105221660629,8103638
