Call_number,Druid,Purl,Title,Symphony_Barcode,Ckey
G7800 S200 .J3 SHEET 12TA-223,zt529yc5521,https://purl.stanford.edu/zt529yc5521,二十万分一地誌圖 - Nijūmanbun no ichi Chishizu,36105118326904,10651269
G7800 S200 .J3 SHEET 13TA-214,nd753kk5051,https://purl.stanford.edu/nd753kk5051,二十万分一地誌圖 - Nijūmanbun no ichi Chishizu,36105118326912,10651269
G7800 S200 .J3 SHEET 13TA-215,hc396zd8757,https://purl.stanford.edu/hc396zd8757,二十万分一地誌圖 - Nijūmanbun no ichi Chishizu,36105221689248,10651269
G7800 S200 .J3 SHEET 13TA-218,bc669xd8015,https://purl.stanford.edu/bc669xd8015,二十万分一地誌圖 - Nijūmanbun no ichi Chishizu,36105221689255,10651269
G7800 S200 .J3 SHEET 13TA-219,gg142cj0153,https://purl.stanford.edu/gg142cj0153,二十万分一地誌圖 - Nijūmanbun no ichi Chishizu,36105221689263,10651269
G7800 S200 .J3 SHEET 13TA-220,qz457wb4456,https://purl.stanford.edu/qz457wb4456,二十万分一地誌圖 - Nijūmanbun no ichi Chishizu,36105221689271,10651269
