Ckey,Symph_Bar,Call_Num,Label
10496422,36105221663391,G8000 S2000 .J3 SHEET 1,Nihyakumanbunnoichi Nanp?zu
10496422,36105221661049,G8000 S2000 .J3 SHEET 2,Nihyakumanbunnoichi Nanp?zu
10496422,36105221661056,G8000 S2000 .J3 SHEET 3,Nihyakumanbunnoichi Nanp?zu
10496422,36105221661064,G8000 S2000 .J3 SHEET 4,Nihyakumanbunnoichi Nanp?zu
10496422,36105221661072,G8000 S2000 .J3 SHEET 5,Nihyakumanbunnoichi Nanp?zu
10496422,36105221661080,G8000 S2000 .J3 SHEET 6,Nihyakumanbunnoichi Nanp?zu
10496422,36105221661098,G8000 S2000 .J3 SHEET 7,Nihyakumanbunnoichi Nanp?zu
10496422,36105221661106,G8000 S2000 .J3 SHEET 8,Nihyakumanbunnoichi Nanp?zu
10496422,36105221661114,G8000 S2000 .J3 SHEET 8 ED.2,Nihyakumanbunnoichi Nanp?zu
